gene symbol	(count) NOR_48_MW_1345
C12orf28	0
C12orf29	13
C12orf36	0
C12orf39	0
C12orf4	0
C12orf40	2
C12orf42	0
C12orf43	2
C12orf44	0
C12orf45	0
C12orf49	0
C12orf5	59
C12orf50	0
C12orf52	0
C12orf54	0
C12orf55	0
C12orf56	0
C12orf57	0
C12orf60	0
C12orf61	37
C12orf63	0
C12orf65	41
C12orf66	0
C12orf68	0
C12orf71	3
C12orf73	4
C12orf74	0
C12orf75	2
C12orf76	8
C12orf77	17
C13orf35	1
C14orf1	3
C14orf105	50
C14orf119	5
C14orf132	19
C14orf142	0
C14orf159	0
C14orf166	0
C14orf166B	3
C14orf169	1
C14orf177	0
C14orf178	12
C14orf180	0
C14orf182	19
C14orf183	1
C14orf2	0
C14orf23	6
C14orf28	0
C14orf37	0
C14orf39	0
C14orf64	2
C14orf79	3
C14orf80	0
C14orf93	0
C15orf26	0
C15orf27	14
C15orf32	0
C15orf37	53
C15orf39	2
C15orf40	57
C15orf41	0
C15orf43	1
C15orf48	0
C15orf52	10
C15orf53	0
C15orf54	0
C15orf56	0
C15orf57	5
C15orf59	0
C15orf60	6
C15orf61	2
C15orf62	38
C16orf11	0
C16orf13	1
C16orf3	1
C16orf45	3
C16orf46	0
C16orf52	3
C16orf54	2
C16orf55	0
C16orf58	4
C16orf59	1
C16orf62	8
C16orf70	8
C16orf71	6
C16orf72	3
C16orf74	0
C16orf78	0
C16orf80	0
C16orf82	0
C16orf86	1
C16orf87	0
C16orf89	8
C16orf90	0
C16orf91	0
C16orf92	0
C16orf93	3
C16orf95	0
C17orf100	13
C17orf102	0
C17orf103	26
C17orf104	12
C17orf105	0
C17orf107	24
C17orf47	1
C17orf50	2
C17orf51	0
C17orf53	7
C17orf58	3
C17orf59	1
C17orf62	23
C17orf64	0
C17orf65	27
C17orf66	0
C17orf67	0
C17orf70	4
C17orf72	203
C17orf74	0
C17orf75	70
C17orf77	26
C17orf78	4
C17orf80	1
C17orf82	0
C17orf85	0
C17orf89	0
C17orf96	0
C17orf97	7
C17orf98	0
C17orf99	0
C18orf21	1
C18orf23	0
C18orf25	0
C18orf32	13
C18orf42	0
C18orf54	0
C18orf56	0
C18orf61	0
C18orf63	0
C18orf8	44
C19orf10	2
C19orf12	3
C19orf18	0
C19orf24	0
C19orf25	0
C19orf26	0
C19orf33	2
C19orf35	32
C19orf38	0
C19orf40	13
C19orf43	3
C19orf44	19
C19orf45	0
C19orf47	0
C19orf48	2
C19orf52	0
C19orf53	0
C19orf54	11
C19orf55	0
C19orf57	0
C19orf59	4
C19orf60	1
C19orf66	5
C19orf67	5
C19orf68	6
C19orf69	0
C19orf70	2
C19orf71	35
C19orf73	5
C19orf77	1
C1D	8
C1GALT1	4
C1GALT1C1	0
C1QA	0
C1QB	0
C1QBP	18
C1QC	0
C1QL1	0
C1QL2	0
C1QL3	30
C1QL4	0
C1QTNF1	0
C1QTNF2	3
C1QTNF4	0
C1QTNF6	14
C1QTNF7	14
C1QTNF8	0
C1QTNF9	0
C1QTNF9B	0
C1R	0
C1RL	14
C1S	0
C1orf100	5
C1orf101	0
C1orf105	0
C1orf106	5
C1orf109	0
C1orf110	0
C1orf111	0
C1orf112	22
C1orf115	0
C1orf116	0
C1orf122	8
C1orf123	5
C1orf127	0
C1orf131	0
C1orf140	15
C1orf141	0
C1orf146	5
C1orf158	0
C1orf159	0
C1orf162	0
C1orf168	0
C1orf170	2
C1orf172	1
C1orf173	0
C1orf174	17
C1orf177	0
C1orf180	0
C1orf185	0
C1orf186	0
C1orf189	0
C1orf192	30
C1orf194	4
C1orf198	0
C1orf200	47
C1orf204	6
C1orf21	1
C1orf210	15
C1orf213	0
C1orf216	0
C1orf220	5
C1orf222	0
C1orf226	0
C1orf227	0
C1orf228	2
C1orf229	10
C1orf27	1
C1orf35	1
C1orf43	0
C1orf50	1
C1orf51	0
C1orf52	6
C1orf53	0
C1orf54	0
C1orf56	291
C1orf61	0
C1orf63	1
C1orf64	0
C1orf65	0
C1orf68	0
C1orf74	15
C1orf85	1
C1orf86	23
C1orf87	0
C1orf94	0
C1orf95	14
C2	2
C20orf112	24
C20orf141	0
C20orf144	2
C20orf166	0
C20orf173	12
C20orf194	0
C20orf195	2
C20orf196	0
C20orf197	0
C20orf201	0
C20orf202	0
C20orf203	12
C20orf26	0
C20orf27	0
C20orf85	0
C20orf96	0
C21orf119	0
C21orf128	0
C21orf15	0
C21orf2	43
C21orf33	1
C21orf37	1
C21orf49	2
C21orf54	0
C21orf58	4
C21orf59	0
C21orf62	131
C21orf67	68
C21orf88	0
C21orf90	2
C22orf15	30
C22orf23	25
C22orf24	1
C22orf26	9
C22orf31	0
C22orf34	0
C22orf39	6
C22orf42	0
C22orf43	0
C22orf46	1
C2CD2	13
C2CD2L	0
C2CD3	1
C2CD4A	6
C2CD4B	0
C2CD4C	0
C2CD4D	8
C2orf15	17
C2orf16	4
C2orf27A	0
C2orf27B	0
C2orf40	0
C2orf42	1
C2orf43	1
C2orf44	0
C2orf47	1
C2orf48	0
C2orf49	0
C2orf50	0
C2orf53	1
C2orf54	4
C2orf57	0
C2orf61	0
C2orf62	10
C2orf66	0
C2orf68	14
C2orf69	3
C2orf70	0
C2orf71	1
C2orf72	0
C2orf73	2
C2orf74	0
C2orf76	0
C2orf78	0
C2orf80	0
C2orf81	1
C2orf82	0
C2orf83	15
C2orf88	54
C3	0
C3AR1	8
C3P1	0
C3orf14	0
C3orf17	111
C3orf18	9
C3orf20	0
C3orf22	0
C3orf27	11
C3orf30	0
C3orf33	13
C3orf35	0
C3orf36	0
C3orf37	0
C3orf38	0
C3orf43	0
C3orf49	4
C3orf52	6
C3orf55	0
C3orf56	0
C3orf58	1
C3orf62	28
C3orf65	1
C3orf67	0
C3orf70	12
C3orf72	21
C3orf79	0
C4A	0
C4B	0
C4BPA	1
C4BPB	0
C4orf17	0
C4orf19	42
C4orf21	0
C4orf22	0
C4orf26	32
C4orf27	1
C4orf29	3
C4orf3	11
C4orf32	0
C4orf33	0
C4orf36	0
C4orf40	9
C4orf42	8
C4orf45	1
C4orf46	0
C4orf47	0
C4orf48	0
C4orf51	0
C4orf6	0
C5	5
C5AR1	3
C5orf15	0
C5orf20	0
C5orf22	0
C5orf24	23
C5orf25	0
C5orf27	8
C5orf28	14
C5orf30	0
C5orf34	8
C5orf38	0
C5orf42	0
C5orf45	14
C5orf46	0
C5orf47	0
C5orf48	0
C5orf49	0
C5orf51	1
C5orf52	0
C5orf54	0
C5orf55	18
C5orf56	582
C5orf58	26
C5orf60	2
C5orf63	1
C5orf64	9
C6	0
C6orf1	2
C6orf10	1
C6orf106	2
C6orf118	0
C6orf120	65
C6orf123	14
C6orf132	14
C6orf136	12
C6orf141	0
C6orf147	11
C6orf15	0
C6orf163	0
C6orf164	2
C6orf165	0
C6orf170	11
C6orf195	0
C6orf201	9
C6orf203	0
C6orf211	0
C6orf222	1
C6orf223	0
C6orf226	3
C6orf25	10
C6orf47	2
C6orf48	0
C6orf52	1
C6orf57	0
C6orf58	0
C6orf62	6
C6orf70	0
C6orf89	5
C6orf99	1
C7	13
C7orf10	0
C7orf13	0
C7orf25	0
C7orf26	0
C7orf31	0
C7orf33	0
C7orf34	0
C7orf41	1
C7orf43	31
C7orf49	112
C7orf50	0
C7orf55	0
C7orf57	2
C7orf60	0
C7orf61	0
C7orf62	0
C7orf63	5
C7orf65	12
C7orf66	0
C7orf69	0
C7orf71	9
C7orf72	0
C8A	0
C8B	0
C8G	0
C8orf22	0
C8orf31	20
C8orf33	36
C8orf34	0
C8orf37	10
C8orf4	0
C8orf42	1
C8orf44	51
C8orf46	0
C8orf47	0
C8orf48	0
C8orf49	5
C8orf56	0
C8orf58	1
C8orf59	20
C8orf74	0
C8orf76	2
C8orf86	14
C9	0
C9orf102	14
C9orf106	0
C9orf114	17
C9orf116	0
C9orf117	14
C9orf123	2
C9orf129	0
C9orf131	79
C9orf135	0
C9orf139	26
C9orf142	1
C9orf152	1
C9orf153	0
C9orf156	1
C9orf16	0
C9orf163	0
C9orf169	1
C9orf170	0
C9orf171	1
C9orf172	1
C9orf173	2
C9orf24	1
C9orf3	16
C9orf37	18
C9orf40	2
C9orf41	0
C9orf43	0
C9orf47	13
C9orf50	0
C9orf53	0
C9orf57	0
C9orf62	0
C9orf64	4
C9orf66	67
C9orf69	2
C9orf72	0
C9orf78	27
C9orf84	98
C9orf85	32
C9orf89	11
C9orf9	0
C9orf91	7
C9orf96	15
CA1	1
CA10	0
CA11	7
CA12	12
CA13	7
CA14	22
CA2	0
CA3	0
CA4	0
CA5A	4
CA5B	36
CA5BP1	0
CA6	42
CA7	0
CA8	0
CA9	0
CAB39	6
CAB39L	2
CABIN1	2
CABLES1	6
CABLES2	19
CABP1	0
CABP2	0
CABP4	72
CABP5	0
CABP7	26
CABS1	0
CABYR	2
CACHD1	0
CACNA1A	6
CACNA1B	0
CACNA1C	17
CACNA1D	2
CACNA1E	0
CACNA1F	5
CACNA1G	0
CACNA1H	2
CACNA1I	1
CACNA1S	0
CACNA2D1	0
CACNA2D2	28
CACNA2D3	0
CACNA2D4	12
CACNB1	1
CACNB2	71
CACNB3	0
CACNB4	0
CACNG1	3
CACNG2	0
CACNG3	0
CACNG4	5
CACNG5	0
CACNG6	0
CACNG7	0
CACNG8	69
CACYBP	42
CAD	0
CADM1	0
CADM2	0
CADM3	0
CADM4	3
CADPS	0
CADPS2	0
CAGE1	3
CALB1	16
CALB2	1
CALCA	0
CALCB	0
CALCOCO1	0
CALCOCO2	4
CALCR	0
CALCRL	1
CALD1	2
CALHM1	5
CALHM2	5
CALHM3	0
CALM1	0
CALM2	31
CALM3	9
CALML3	0
CALML4	160
CALML5	0
CALML6	0
CALN1	17
CALR	5
CALR3	0
CALU	12
CALY	0
CAMK1	28
CAMK1D	42
CAMK1G	0
CAMK2A	0
CAMK2B	0
CAMK2D	4
CAMK2G	3
CAMK2N1	1
CAMK2N2	4
CAMK4	0
CAMKK1	0
CAMKK2	28
CAMKMT	0
CAMKV	0
CAMLG	20
CAMP	0
CAMSAP1	1
CAMTA1	0
CAMTA2	8
CAND1	0
CAND2	28
CANT1	0
CANX	7
CAP1	8
CAP2	0
CAPG	1
CAPN1	2
CAPN10	0
CAPN11	0
CAPN12	67
CAPN13	0
CAPN14	0
CAPN2	37
CAPN3	13
CAPN5	0
CAPN6	0
CAPN7	33
CAPN8	0
CAPN9	0
CAPNS1	0
CAPNS2	0
CAPRIN1	0
CAPRIN2	0
CAPS	4
CAPS2	0
CAPSL	0
CAPZA1	2
CAPZA2	1
CAPZA3	0
CAPZB	3
CARD10	0
CARD11	5
CARD14	23
CARD16	1
CARD17	0
CARD18	0
CARD6	23
CARD8	25
CARD9	3
CARHSP1	39
CARKD	18
CARM1	14
CARNS1	26
CARS	0
CARS2	2
CARTPT	0
CASC1	7
CASC2	0
CASC3	6
CASC4	7
CASC5	0
CASD1	0
CASK	0
CASKIN1	34
CASKIN2	6
CASP1	6
CASP10	19
CASP12	0
CASP14	3
CASP2	33
CASP3	0
CASP4	0
CASP5	0
CASP6	83
CASP7	0
CASP8	22
CASP8AP2	1
CASP9	2
CASQ1	1
CASQ2	0
CASR	1
CASS4	2
CAST	139
CASZ1	3
CAT	0
CATSPER1	0
CATSPER2	7
CATSPER2P1	11
CATSPER3	0
CATSPER4	0
CATSPERB	0
CATSPERG	0
CAV1	0
CAV2	10
CAV3	0
CBFA2T2	44
CBFA2T3	0
CBFB	0
CBL	1
CBLB	1
CBLC	0
CBLL1	1
CBLN1	0
CBLN2	0
CBLN3	0
CBLN4	0
CBR1	0
CBR3	11
CBR4	0
CBS	6
CBWD1	0
CBWD2	0
CBWD3	0
CBWD5	0
CBWD6	0
CBX1	15
CBX2	0
CBX3	6
CBX4	5
CBX5	95
CBX6	0
CBX7	1
CBX8	2
CBY1	2
CBY3	6
CC2D1A	0
CC2D1B	22
CC2D2A	239
CC2D2B	9
CCAR1	3
CCBE1	32
CCBL1	1
CCBL2	1
CCBP2	30
CCDC101	1
CCDC102A	0
CCDC102B	0
CCDC103	0
CCDC104	15
CCDC105	0
CCDC106	2
CCDC107	0
CCDC108	0
CCDC109B	3
CCDC11	0
CCDC110	0
CCDC111	2
CCDC112	0
CCDC113	18
CCDC114	5
CCDC115	3
CCDC116	0
CCDC117	8
CCDC12	2
CCDC120	21
CCDC121	10
CCDC122	18
CCDC124	7
CCDC125	34
CCDC126	0
CCDC127	0
CCDC129	0
CCDC13	1
CCDC130	1
CCDC132	0
CCDC134	0
CCDC135	0
CCDC136	2
CCDC137	9
CCDC138	0
CCDC14	1
CCDC140	0
CCDC141	0
CCDC144A	1
CCDC144B	113
CCDC144NL	1
CCDC146	2
CCDC147	0
CCDC148	9
CCDC149	0
CCDC15	0
CCDC150	0
CCDC151	0
CCDC152	4
CCDC153	0
CCDC154	2
CCDC155	0
CCDC157	22
CCDC158	1
CCDC159	3
CCDC160	0
CCDC162P	0
CCDC163P	9
CCDC166	0
CCDC167	9
CCDC17	1
CCDC18	19
CCDC19	1
CCDC22	2
CCDC23	4
CCDC24	0
CCDC25	1
CCDC27	0
CCDC28A	1
CCDC28B	23
CCDC3	0
CCDC30	17
CCDC33	0
CCDC34	0
CCDC36	13
CCDC37	8
CCDC38	2
CCDC39	111
CCDC40	0
CCDC41	23
CCDC42	0
CCDC42B	53
CCDC43	2
CCDC47	0
CCDC50	4
CCDC51	1
CCDC53	1
CCDC54	1
CCDC57	5
CCDC58	0
CCDC59	7
CCDC6	0
CCDC60	1
CCDC61	0
CCDC62	1
CCDC63	0
CCDC64	11
CCDC64B	0
CCDC65	9
CCDC66	29
CCDC67	0
CCDC68	0
CCDC69	21
CCDC7	3
CCDC70	0
CCDC71	0
CCDC73	147
CCDC74A	0
CCDC74B	0
CCDC77	14
CCDC78	19
CCDC79	0
CCDC8	6
CCDC80	4
CCDC81	0
CCDC82	1
CCDC83	4
CCDC84	96
CCDC85A	0
CCDC85B	7
CCDC85C	48
CCDC86	3
CCDC87	0
CCDC88A	17
CCDC88B	8
CCDC88C	4
CCDC89	0
CCDC9	10
CCDC90B	1
CCDC91	0
CCDC92	1
CCDC93	2
CCDC94	0
CCDC96	2
CCDC97	42
CCHCR1	0
CCIN	0
CCK	0
CCKAR	0
CCKBR	0
CCL1	0
CCL11	0
CCL13	0
CCL14	1
CCL16	6
CCL17	0
CCL18	0
CCL19	0
CCL2	0
CCL20	0
CCL21	0
CCL22	28
CCL23	0
CCL24	0
CCL25	0
CCL26	0
CCL27	2
CCL28	12
CCL3	3
CCL3L1	0
CCL3L3	0
CCL4	1
CCL4L2	0
CCL5	54
CCL7	0
CCL8	0
CCM2	0
CCNA1	0
CCNA2	32
CCNB1	0
CCNB1IP1	2
CCNB2	3
CCNB3	0
CCNC	8
CCND1	2
CCND2	1
CCND3	6
CCNDBP1	0
CCNE1	0
CCNE2	33
CCNF	1
CCNG1	2
CCNG2	0
CCNH	10
CCNI	4
CCNI2	5
CCNJ	28
CCNJL	3
CCNK	3
CCNL1	31
CCNL2	0
CCNO	0
CCNT1	0
CCNT2	0
CCNY	0
CCNYL1	6
CCP110	12
CCPG1	44
CCR1	1
CCR10	0
CCR2	2
CCR3	0
CCR4	1
CCR5	0
CCR6	54
CCR7	2
CCR8	1
CCR9	18
CCRL1	15
CCRL2	0
CCRN4L	49
CCS	0
CCT2	0
CCT3	4
CCT4	0
CCT5	1
CCT6A	0
CCT6B	0
CCT6P1	8
CCT6P3	10
CCT7	1
CCT8	18
CCT8L2	0
CCZ1	0
CD101	3
CD109	20
CD14	48
CD151	6
CD160	21
CD163	1
CD163L1	0
CD164	1
CD164L2	0
CD177	0
CD180	2
CD19	2
CD1A	1
CD1B	0
CD1C	0
CD1D	0
CD1E	0
CD2	0
CD200	0
CD200R1	0
CD200R1L	0
CD207	0
CD209	14
CD22	6
CD226	0
CD244	21
CD247	3
CD248	1
CD27	4
CD274	2
CD276	0
CD28	10
CD2AP	12
CD2BP2	4
CD300A	2
CD300C	2
CD300E	7
CD300LB	23
CD300LD	0
CD300LF	0
CD300LG	13
CD302	179
CD320	0
CD33	0
CD34	0
CD36	15
CD37	6
CD38	0
CD3D	2
CD3E	0
CD3EAP	98
CD3G	9
CD4	1
CD40	0
CD40LG	8
CD44	9
CD46	26
CD47	0
CD48	7
CD5	15
CD52	3
CD53	0
CD55	1
CD58	0
CD59	1
CD5L	0
CD6	1
CD63	2
CD68	21
CD69	9
CD7	0
CD70	0
CD72	5
CD74	11
CD79A	3
CD79B	0
CD80	6
CD81	1
CD82	14
CD83	0
CD84	43
CD86	0
CD8A	9
CD8B	3
CD9	0
CD93	9
CD96	1
CD97	5
CD99	0
CD99L2	1
CD99P1	0
CDA	0
CDADC1	1
CDAN1	18
CDC123	2
CDC14A	2
CDC14B	2
CDC14C	4
CDC16	2
CDC20	3
CDC20B	1
CDC23	0
CDC25A	0
CDC25B	11
CDC25C	0
CDC26	11
CDC27	1
CDC34	0
CDC37	4
CDC37L1	6
CDC40	23
CDC42	11
CDC42BPA	2
CDC42BPB	1
CDC42BPG	0
CDC42EP1	0
CDC42EP2	0
CDC42EP3	57
CDC42EP4	0
CDC42EP5	0
CDC42SE1	6
CDC42SE2	30
CDC45	0
CDC5L	0
CDC6	10
CDC7	3
CDC73	1
CDCA2	0
CDCA3	0
CDCA4	0
CDCA5	0
CDCA7	0
CDCA7L	2
CDCA8	0
CDCP1	19
CDCP2	0
CDH1	3
CDH10	0
CDH11	0
CDH12	23
CDH13	5
CDH15	0
CDH16	0
CDH17	3
CDH18	0
CDH19	0
CDH2	0
CDH20	0
CDH22	0
CDH23	138
CDH24	0
CDH26	0
CDH3	0
CDH4	1
CDH5	0
CDH6	8
CDH7	0
CDH8	0
CDH9	0
CDHR1	0
CDHR2	3
CDHR3	18
CDHR4	0
CDHR5	23
CDIPT	1
CDK1	0
CDK10	8
CDK11A	1
CDK11B	1
CDK12	19
CDK13	6
CDK14	0
CDK15	0
CDK16	0
CDK17	11
CDK18	0
CDK19	7
CDK2	4
CDK20	0
CDK2AP1	2
CDK2AP2	0
CDK4	11
CDK5	0
CDK5R1	1
CDK5R2	0
CDK5RAP1	0
CDK5RAP2	0
CDK5RAP3	0
CDK6	0
CDK7	1
CDK8	1
CDK9	0
CDKAL1	23
CDKL1	4
CDKL2	0
CDKL3	0
CDKL4	0
CDKL5	0
CDKN1A	0
CDKN1B	6
CDKN1C	1
CDKN2A	0
CDKN2AIP	0
CDKN2AIPNL	32
CDKN2B	17
CDKN2B-AS1	6
CDKN2C	0
CDKN2D	2
CDKN3	0
CDNF	0
CDO1	0
CDON	13
CDR1	2
CDR2	5
CDR2L	0
CDRT1	2
CDRT15	0
CDRT15L2	0
CDRT4	32
CDRT7	0
CDS1	0
CDS2	0
CDSN	0
CDT1	23
CDV3	6
CDX1	0
CDX2	0
CDX4	0
CDY1	0
CDY2A	0
CDYL	5
CDYL2	0
CEACAM1	1
CEACAM16	1
CEACAM18	0
CEACAM19	0
CEACAM20	0
CEACAM21	1
CEACAM22P	87
CEACAM3	8
CEACAM4	0
CEACAM5	25
CEACAM6	1
CEACAM7	0
CEACAM8	17
CEBPA	1
CEBPB	11
CEBPD	26
CEBPE	0
CEBPG	6
CEBPZ	41
CECR1	10
CECR2	0
CECR3	0
CECR5	0
CECR5-AS1	0
CECR6	1
CECR7	0
CEL	0
CELA1	0
CELA2A	0
CELA2B	1
CELA3A	0
CELA3B	0
CELF1	1
CELF2	0
CELF3	12
CELF4	0
CELF5	0
CELF6	0
CELP	0
CELSR1	3
CELSR2	0
CELSR3	5
CEMP1	64
CEND1	6
CENPA	0
CENPB	1
CENPBD1	19
CENPC1	6
CENPE	0
CENPF	1
CENPH	6
CENPI	1
CENPJ	0
CENPK	2
CENPL	8
CENPM	1
CENPN	23
CENPO	51
CENPP	28
CENPQ	0
CENPT	7
CENPV	15
CENPW	0
CEP104	58
CEP112	0
CEP120	0
CEP128	0
CEP135	15
CEP152	0
CEP164	0
CEP170	2
CEP170P1	0
CEP19	35
CEP192	1
CEP250	35
CEP290	8
CEP350	1
CEP44	15
CEP55	0
CEP57	17
CEP57L1	3
CEP63	10
CEP68	151
CEP70	0
CEP72	0
CEP76	1
CEP78	0
CEP85	21
CEP89	0
CEP95	4
CEP97	1
CEPT1	186
CER1	0
CERCAM	0
CERK	10
CERKL	559
CERS2	6
CERS3	0
CERS4	10
CERS5	25
CERS6	0
CES1	0
CES1P1	0
CES1P2	0
CES2	11
CES3	56
CES4A	0
CES5A	0
CES5AP1	0
CETN1	0
CETN2	0
CETN3	0
CETN4P	0
CETP	8
CFB	17
CFC1	0
CFC1B	0
CFD	1
CFDP1	1
CFH	0
CFHR1	0
CFHR2	0
CFHR3	0
CFHR4	0
CFHR5	0
CFI	0
CFL1	2
CFL1P1	7
CFL2	0
CFLAR	415
CFLAR-AS1	273
CFP	2
CFTR	0
CGA	0
CGB	0
CGB1	0
CGB2	0
CGB5	0
CGB7	0
CGB8	0
CGGBP1	11
CGN	0
CGNL1	3
CGREF1	15
CGRRF1	0
CH25H	0
CHAC1	0
CHAC2	10
CHAD	7
CHADL	9
CHAF1A	2
CHAF1B	0
CHAT	0
CHCHD1	0
CHCHD10	0
CHCHD2	2
CHCHD3	0
CHCHD4	0
CHCHD5	0
CHCHD6	0
CHCHD7	0
CHD1	2
CHD1L	1
CHD2	14
CHD3	9
CHD4	1
CHD5	4
CHD6	60
CHD7	12
CHD8	1
CHD9	12
CHDH	8
CHEK1	23
CHEK2	0
CHERP	3
CHFR	1
CHGA	12
CHGB	0
CHI3L1	0
CHI3L2	0
CHIA	0
CHIC1	2
CHIC2	0
CHID1	1
CHIT1	0
CHKA	49
CHL1	0
CHM	15
CHML	11
CHMP1A	0
CHMP1B	40
CHMP2A	5
CHMP2B	0
CHMP4A	1
CHMP4B	0
CHMP4C	6
CHMP5	0
CHMP6	1
CHMP7	2
CHN1	0
CHN2	0
CHODL	0
CHORDC1	3
CHP2	39
CHPF	0
CHPF2	0
CHPT1	1
CHRAC1	12
CHRD	0
CHRDL1	0
CHRDL2	0
CHRFAM7A	0
CHRM1	0
CHRM2	0
CHRM3	47
CHRM4	1
CHRM5	9
CHRNA1	0
CHRNA10	0
CHRNA2	32
CHRNA3	1
CHRNA4	0
CHRNA5	37
CHRNA6	0
CHRNA7	9
CHRNA9	0
CHRNB1	38
CHRNB2	66
CHRNB3	0
CHRNB4	2
CHRND	2
CHRNE	38
CHRNG	36
CHST1	0
CHST10	0
CHST11	9
CHST12	5
CHST13	0
CHST14	0
CHST15	0
CHST2	2
CHST3	1
CHST4	0
CHST5	6
CHST6	66
CHST7	3
CHST8	0
CHST9	0
CHSY1	1
CHSY3	0
CHTF18	0
CHTF8	1
CHTOP	5
CHUK	5
CHURC1	77
CIAO1	30
CIAPIN1	0
CIB1	4
CIB2	0
CIB3	1
CIB4	0
CIC	3
CIDEA	0
CIDEB	90
CIDEC	0
CIDECP	1
CIITA	6
CILP	0
CILP2	0
CINP	0
CIR1	4
CIRBP	10
CIRH1A	0
CISD1	0
CISD2	8
CISD3	0
CISH	0
CIT	1
CITED1	0
CITED2	2
CITED4	0
CIZ1	2
CKAP2	0
CKAP2L	0
CKAP4	3
CKAP5	0
CKB	1
CKLF	0
CKM	2
CKMT1A	0
CKMT1B	0
CKMT2	14
CKS1B	9
CKS2	2
CLASP1	0
CLASP2	1
CLASRP	5
CLC	0
CLCA1	0
CLCA2	0
CLCA3P	2
CLCA4	0
CLCC1	51
CLCF1	1
CLCN1	0
CLCN2	0
CLCN3	1
CLCN4	0
CLCN5	6
CLCN6	0
CLCN7	0
CLCNKA	0
CLCNKB	0
CLDN1	0
CLDN10	1
CLDN11	6
CLDN12	0
CLDN14	0
CLDN15	0
CLDN16	14
CLDN17	0
CLDN18	6
CLDN19	22
CLDN2	4
CLDN20	19
CLDN22	3
CLDN23	0
CLDN24	0
CLDN25	0
CLDN3	0
CLDN4	5
CLDN5	0
CLDN6	0
CLDN7	1
CLDN8	0
CLDN9	0
CLDND1	0
CLDND2	3
CLEC10A	0
CLEC11A	0
CLEC12A	1
CLEC12B	0
CLEC14A	0
CLEC16A	1
CLEC17A	9
CLEC18A	0
CLEC18B	0
CLEC18C	0
CLEC1A	0
CLEC1B	7
CLEC2A	0
CLEC2B	12
CLEC2D	17
CLEC2L	0
CLEC3A	0
CLEC3B	0
CLEC4A	0
CLEC4C	1
CLEC4D	0
CLEC4E	8
CLEC4F	0
CLEC4G	0
CLEC4GP1	30
CLEC4M	0
CLEC5A	8
CLEC6A	1
CLEC7A	10
CLEC9A	2
CLECL1	0
CLGN	0
CLIC1	1
CLIC2	0
CLIC3	0
CLIC4	0
CLIC5	0
CLIC6	2
CLINT1	1
CLIP1	0
CLIP2	0
CLIP3	8
CLIP4	1
CLK1	5
CLK2	1
CLK2P	0
CLK3	17
CLK4	0
CLLU1	0
CLLU1OS	0
CLMN	27
CLMP	20
CLN3	0
CLN5	56
CLN6	0
CLN8	43
CLNK	0
CLNS1A	0
CLOCK	20
CLP1	0
CLPB	0
CLPP	2
CLPS	0
CLPTM1	4
CLPTM1L	0
CLPX	0
CLRN1	1
CLRN1-AS1	0
CLRN2	0
CLRN3	0
CLSPN	49
CLSTN1	189
CLSTN2	1
CLSTN3	0
CLTA	1
CLTB	1
CLTC	51
CLTCL1	0
CLU	3
CLUAP1	19
CLUL1	0
CLVS1	10
CLVS2	0
CLYBL	0
CMA1	1
CMAHP	0
CMAS	0
CMBL	31
CMC1	0
CMIP	0
CMKLR1	1
CMPK1	1
CMPK2	2
CMTM2	1
CMTM3	2
CMTM4	15
CMTM5	0
CMTM6	32
CMTM7	6
CMTM8	1
CMYA5	0
CNBD1	0
CNBP	14
CNDP1	0
CNDP2	5
CNFN	0
CNGA1	4
CNGA2	0
CNGA3	0
CNGA4	0
CNGB1	8
CNGB3	1
CNIH	0
CNIH2	1
CNIH3	0
CNIH4	0
CNKSR1	0
CNKSR2	7
CNKSR3	0
CNN1	0
CNN2	10
CNN3	0
CNNM1	16
CNNM2	7
CNNM3	71
CNNM4	12
CNOT1	24
CNOT10	0
CNOT2	7
CNOT3	1
CNOT4	0
CNOT6	0
CNOT6L	0
CNOT7	46
CNOT8	2
CNP	124
CNPPD1	0
CNPY1	0
CNPY2	18
CNPY3	4
CNPY4	8
CNR1	0
CNR2	0
CNRIP1	3
CNST	3
CNTD1	144
CNTD2	0
CNTFR	0
CNTLN	15
CNTN1	0
CNTN2	15
CNTN3	0
CNTN4	8
CNTN5	0
CNTN6	0
CNTNAP1	38
CNTNAP2	12
CNTNAP3	0
CNTNAP3B	0
CNTNAP4	0
CNTNAP5	0
CNTRL	30
CNTROB	1
COA5	38
COASY	0
COBL	0
COBLL1	3
COCH	14
COG1	54
COG2	1
COG3	0
COG4	0
COG5	192
COG6	6
COG7	3
COIL	6
COL10A1	64
COL11A1	0
COL11A2	0
COL12A1	0
COL13A1	0
COL14A1	0
COL15A1	0
COL16A1	1
COL17A1	30
COL18A1	53
COL19A1	3
COL1A1	0
COL1A2	0
COL20A1	0
COL21A1	0
COL22A1	0
COL23A1	0
COL24A1	0
COL25A1	1
COL27A1	1
COL28A1	0
COL2A1	0
COL3A1	0
COL4A1	0
COL4A2	2
COL4A3	3
COL4A3BP	3
COL4A4	35
COL4A5	0
COL4A6	0
COL5A1	0
COL5A2	0
COL5A3	0
COL6A1	0
COL6A2	1
COL6A3	0
COL6A4P1	0
COL6A4P2	7
COL6A5	0
COL6A6	15
COL7A1	0
COL8A1	1
COL8A2	4
COL9A1	2
COL9A2	4
COL9A3	1
COLEC10	0
COLEC11	0
COLEC12	0
COLQ	1
COMMD1	0
COMMD10	1
COMMD2	16
