gene symbol	(count) NOR_49_FA_28
C12orf28	0
C12orf29	30
C12orf36	0
C12orf39	1
C12orf4	0
C12orf40	0
C12orf42	1
C12orf43	14
C12orf44	1
C12orf45	0
C12orf49	4
C12orf5	87
C12orf50	0
C12orf52	2
C12orf54	0
C12orf55	0
C12orf56	0
C12orf57	0
C12orf60	0
C12orf61	35
C12orf63	0
C12orf65	56
C12orf66	0
C12orf68	1
C12orf71	1
C12orf73	4
C12orf74	0
C12orf75	2
C12orf76	8
C12orf77	23
C13orf35	0
C14orf1	9
C14orf105	53
C14orf119	6
C14orf132	20
C14orf142	0
C14orf159	0
C14orf166	2
C14orf166B	0
C14orf169	2
C14orf177	0
C14orf178	15
C14orf180	0
C14orf182	15
C14orf183	1
C14orf2	0
C14orf23	12
C14orf28	0
C14orf37	0
C14orf39	0
C14orf64	1
C14orf79	4
C14orf80	2
C14orf93	1
C15orf26	0
C15orf27	27
C15orf32	0
C15orf37	42
C15orf39	4
C15orf40	64
C15orf41	0
C15orf43	0
C15orf48	0
C15orf52	10
C15orf53	0
C15orf54	2
C15orf56	0
C15orf57	1
C15orf59	0
C15orf60	0
C15orf61	6
C15orf62	44
C16orf11	0
C16orf13	0
C16orf3	1
C16orf45	7
C16orf46	0
C16orf52	5
C16orf54	4
C16orf55	0
C16orf58	4
C16orf59	1
C16orf62	18
C16orf70	10
C16orf71	12
C16orf72	3
C16orf74	0
C16orf78	0
C16orf80	0
C16orf82	0
C16orf86	3
C16orf87	0
C16orf89	3
C16orf90	1
C16orf91	1
C16orf92	0
C16orf93	5
C16orf95	0
C17orf100	12
C17orf102	0
C17orf103	21
C17orf104	18
C17orf105	0
C17orf107	8
C17orf47	0
C17orf50	2
C17orf51	0
C17orf53	2
C17orf58	3
C17orf59	1
C17orf62	25
C17orf64	0
C17orf65	32
C17orf66	5
C17orf67	0
C17orf70	3
C17orf72	174
C17orf74	0
C17orf75	62
C17orf77	32
C17orf78	2
C17orf80	0
C17orf82	0
C17orf85	0
C17orf89	0
C17orf96	0
C17orf97	5
C17orf98	0
C17orf99	0
C18orf21	0
C18orf23	0
C18orf25	3
C18orf32	23
C18orf42	0
C18orf54	0
C18orf56	2
C18orf61	0
C18orf63	0
C18orf8	81
C19orf10	1
C19orf12	4
C19orf18	0
C19orf24	1
C19orf25	0
C19orf26	0
C19orf33	1
C19orf35	68
C19orf38	1
C19orf40	4
C19orf43	15
C19orf44	23
C19orf45	0
C19orf47	0
C19orf48	3
C19orf52	0
C19orf53	3
C19orf54	13
C19orf55	0
C19orf57	0
C19orf59	0
C19orf60	1
C19orf66	2
C19orf67	1
C19orf68	1
C19orf69	0
C19orf70	2
C19orf71	17
C19orf73	5
C19orf77	4
C1D	2
C1GALT1	6
C1GALT1C1	0
C1QA	1
C1QB	1
C1QBP	20
C1QC	0
C1QL1	0
C1QL2	0
C1QL3	54
C1QL4	0
C1QTNF1	0
C1QTNF2	8
C1QTNF4	0
C1QTNF6	23
C1QTNF7	25
C1QTNF8	0
C1QTNF9	0
C1QTNF9B	0
C1R	0
C1RL	22
C1S	0
C1orf100	2
C1orf101	0
C1orf105	1
C1orf106	3
C1orf109	0
C1orf110	0
C1orf111	0
C1orf112	14
C1orf115	0
C1orf116	0
C1orf122	6
C1orf123	2
C1orf127	0
C1orf131	0
C1orf140	17
C1orf141	6
C1orf146	4
C1orf158	0
C1orf159	0
C1orf162	0
C1orf168	0
C1orf170	4
C1orf172	5
C1orf173	0
C1orf174	18
C1orf177	0
C1orf180	0
C1orf185	0
C1orf186	0
C1orf189	0
C1orf192	14
C1orf194	1
C1orf198	1
C1orf200	47
C1orf204	8
C1orf21	4
C1orf210	13
C1orf213	2
C1orf216	0
C1orf220	14
C1orf222	0
C1orf226	1
C1orf227	0
C1orf228	4
C1orf229	13
C1orf27	2
C1orf35	3
C1orf43	2
C1orf50	1
C1orf51	0
C1orf52	4
C1orf53	0
C1orf54	0
C1orf56	384
C1orf61	0
C1orf63	4
C1orf64	0
C1orf65	0
C1orf68	0
C1orf74	9
C1orf85	1
C1orf86	10
C1orf87	0
C1orf94	0
C1orf95	22
C2	2
C20orf112	19
C20orf141	0
C20orf144	1
C20orf166	0
C20orf173	2
C20orf194	1
C20orf195	1
C20orf196	0
C20orf197	0
C20orf201	1
C20orf202	0
C20orf203	12
C20orf26	0
C20orf27	0
C20orf85	0
C20orf96	0
C21orf119	1
C21orf128	0
C21orf15	0
C21orf2	50
C21orf33	4
C21orf37	0
C21orf49	4
C21orf54	0
C21orf58	3
C21orf59	0
C21orf62	141
C21orf67	33
C21orf88	0
C21orf90	0
C22orf15	28
C22orf23	29
C22orf24	3
C22orf26	12
C22orf31	0
C22orf34	1
C22orf39	1
C22orf42	0
C22orf43	0
C22orf46	2
C2CD2	11
C2CD2L	1
C2CD3	0
C2CD4A	6
C2CD4B	0
C2CD4C	0
C2CD4D	9
C2orf15	36
C2orf16	9
C2orf27A	0
C2orf27B	0
C2orf40	1
C2orf42	1
C2orf43	1
C2orf44	1
C2orf47	0
C2orf48	0
C2orf49	1
C2orf50	0
C2orf53	0
C2orf54	4
C2orf57	0
C2orf61	0
C2orf62	5
C2orf66	0
C2orf68	22
C2orf69	4
C2orf70	0
C2orf71	1
C2orf72	0
C2orf73	2
C2orf74	0
C2orf76	0
C2orf78	0
C2orf80	0
C2orf81	1
C2orf82	0
C2orf83	15
C2orf88	71
C3	0
C3AR1	4
C3P1	0
C3orf14	0
C3orf17	86
C3orf18	6
C3orf20	0
C3orf22	0
C3orf27	13
C3orf30	0
C3orf33	14
C3orf35	0
C3orf36	0
C3orf37	5
C3orf38	0
C3orf43	1
C3orf49	7
C3orf52	4
C3orf55	0
C3orf56	0
C3orf58	1
C3orf62	22
C3orf65	1
C3orf67	0
C3orf70	19
C3orf72	15
C3orf79	0
C4A	0
C4B	0
C4BPA	0
C4BPB	0
C4orf17	0
C4orf19	45
C4orf21	1
C4orf22	0
C4orf26	10
C4orf27	2
C4orf29	1
C4orf3	10
C4orf32	1
C4orf33	1
C4orf36	0
C4orf40	8
C4orf42	4
C4orf45	2
C4orf46	1
C4orf47	0
C4orf48	0
C4orf51	0
C4orf6	0
C5	4
C5AR1	8
C5orf15	0
C5orf20	0
C5orf22	0
C5orf24	30
C5orf25	3
C5orf27	7
C5orf28	21
C5orf30	0
C5orf34	13
C5orf38	0
C5orf42	0
C5orf45	17
C5orf46	0
C5orf47	0
C5orf48	0
C5orf49	0
C5orf51	0
C5orf52	0
C5orf54	0
C5orf55	26
C5orf56	391
C5orf58	21
C5orf60	1
C5orf63	3
C5orf64	11
C6	0
C6orf1	3
C6orf10	0
C6orf106	1
C6orf118	0
C6orf120	136
C6orf123	11
C6orf132	12
C6orf136	12
C6orf141	0
C6orf147	13
C6orf15	0
C6orf163	0
C6orf164	1
C6orf165	0
C6orf170	18
C6orf195	0
C6orf201	14
C6orf203	0
C6orf211	0
C6orf222	0
C6orf223	0
C6orf226	4
C6orf25	11
C6orf47	2
C6orf48	0
C6orf52	0
C6orf57	0
C6orf58	2
C6orf62	5
C6orf70	0
C6orf89	12
C6orf99	1
C7	3
C7orf10	0
C7orf13	0
C7orf25	0
C7orf26	0
C7orf31	0
C7orf33	0
C7orf34	0
C7orf41	2
C7orf43	25
C7orf49	111
C7orf50	0
C7orf55	0
C7orf57	1
C7orf60	2
C7orf61	1
C7orf62	0
C7orf63	3
C7orf65	17
C7orf66	0
C7orf69	0
C7orf71	13
C7orf72	0
C8A	0
C8B	0
C8G	1
C8orf22	0
C8orf31	13
C8orf33	36
C8orf34	0
C8orf37	9
C8orf4	0
C8orf42	3
C8orf44	49
C8orf46	1
C8orf47	0
C8orf48	0
C8orf49	3
C8orf56	0
C8orf58	3
C8orf59	8
C8orf74	0
C8orf76	5
C8orf86	18
C9	0
C9orf102	28
C9orf106	0
C9orf114	13
C9orf116	0
C9orf117	10
C9orf123	1
C9orf129	0
C9orf131	67
C9orf135	0
C9orf139	33
C9orf142	0
C9orf152	2
C9orf153	0
C9orf156	0
C9orf16	2
C9orf163	0
C9orf169	0
C9orf170	0
C9orf171	2
C9orf172	5
C9orf173	1
C9orf24	1
C9orf3	20
C9orf37	25
C9orf40	2
C9orf41	0
C9orf43	0
C9orf47	13
C9orf50	0
C9orf53	0
C9orf57	0
C9orf62	0
C9orf64	20
C9orf66	48
C9orf69	3
C9orf72	0
C9orf78	40
C9orf84	35
C9orf85	18
C9orf89	0
C9orf9	0
C9orf91	14
C9orf96	23
CA1	5
CA10	0
CA11	2
CA12	10
CA13	11
CA14	46
CA2	0
CA3	0
CA4	0
CA5A	2
CA5B	37
CA5BP1	0
CA6	34
CA7	1
CA8	0
CA9	0
CAB39	15
CAB39L	0
CABIN1	4
CABLES1	1
CABLES2	12
CABP1	0
CABP2	0
CABP4	93
CABP5	0
CABP7	40
CABS1	0
CABYR	2
CACHD1	0
CACNA1A	1
CACNA1B	0
CACNA1C	21
CACNA1D	5
CACNA1E	0
CACNA1F	3
CACNA1G	0
CACNA1H	4
CACNA1I	7
CACNA1S	0
CACNA2D1	0
CACNA2D2	29
CACNA2D3	0
CACNA2D4	6
CACNB1	1
CACNB2	74
CACNB3	2
CACNB4	0
CACNG1	8
CACNG2	0
CACNG3	0
CACNG4	0
CACNG5	0
CACNG6	0
CACNG7	0
CACNG8	86
CACYBP	36
CAD	0
CADM1	0
CADM2	0
CADM3	0
CADM4	4
CADPS	0
CADPS2	0
CAGE1	4
CALB1	13
CALB2	0
CALCA	0
CALCB	0
CALCOCO1	5
CALCOCO2	7
CALCR	0
CALCRL	0
CALD1	6
CALHM1	1
CALHM2	8
CALHM3	0
CALM1	9
CALM2	32
CALM3	14
CALML3	0
CALML4	168
CALML5	0
CALML6	0
CALN1	9
CALR	35
CALR3	0
CALU	18
CALY	0
CAMK1	27
CAMK1D	46
CAMK1G	3
CAMK2A	0
CAMK2B	0
CAMK2D	0
CAMK2G	6
CAMK2N1	1
CAMK2N2	2
CAMK4	1
CAMKK1	1
CAMKK2	30
CAMKMT	0
CAMKV	0
CAMLG	16
CAMP	0
CAMSAP1	1
CAMTA1	1
CAMTA2	5
CAND1	1
CAND2	41
CANT1	1
CANX	15
CAP1	13
CAP2	0
CAPG	1
CAPN1	14
CAPN10	0
CAPN11	0
CAPN12	68
CAPN13	0
CAPN14	0
CAPN2	68
CAPN3	13
CAPN5	0
CAPN6	0
CAPN7	21
CAPN8	0
CAPN9	0
CAPNS1	3
CAPNS2	0
CAPRIN1	6
CAPRIN2	0
CAPS	4
CAPS2	0
CAPSL	0
CAPZA1	8
CAPZA2	0
CAPZA3	0
CAPZB	1
CARD10	0
CARD11	6
CARD14	38
CARD16	3
CARD17	0
CARD18	0
CARD6	29
CARD8	39
CARD9	5
CARHSP1	37
CARKD	15
CARM1	29
CARNS1	27
CARS	1
CARS2	5
CARTPT	0
CASC1	1
CASC2	1
CASC3	6
CASC4	14
CASC5	0
CASD1	0
CASK	0
CASKIN1	32
CASKIN2	4
CASP1	0
CASP10	21
CASP12	0
CASP14	2
CASP2	33
CASP3	1
CASP4	0
CASP5	0
CASP6	62
CASP7	0
CASP8	39
CASP8AP2	3
CASP9	0
CASQ1	4
CASQ2	0
CASR	0
CASS4	4
CAST	89
CASZ1	7
CAT	1
CATSPER1	0
CATSPER2	2
CATSPER2P1	12
CATSPER3	0
CATSPER4	0
CATSPERB	0
CATSPERG	1
CAV1	0
CAV2	22
CAV3	0
CBFA2T2	44
CBFA2T3	1
CBFB	3
CBL	3
CBLB	2
CBLC	0
CBLL1	5
CBLN1	0
CBLN2	0
CBLN3	0
CBLN4	0
CBR1	0
CBR3	3
CBR4	0
CBS	1
CBWD1	0
CBWD2	0
CBWD3	0
CBWD5	0
CBWD6	0
CBX1	15
CBX2	0
CBX3	2
CBX4	11
CBX5	44
CBX6	1
CBX7	4
CBX8	1
CBY1	2
CBY3	3
CC2D1A	6
CC2D1B	49
CC2D2A	192
CC2D2B	6
CCAR1	6
CCBE1	21
CCBL1	0
CCBL2	5
CCBP2	24
CCDC101	3
CCDC102A	1
CCDC102B	0
CCDC103	0
CCDC104	11
CCDC105	0
CCDC106	0
CCDC107	2
CCDC108	0
CCDC109B	3
CCDC11	1
CCDC110	0
CCDC111	2
CCDC112	0
CCDC113	14
CCDC114	3
CCDC115	0
CCDC116	0
CCDC117	13
CCDC12	4
CCDC120	17
CCDC121	4
CCDC122	10
CCDC124	19
CCDC125	30
CCDC126	0
CCDC127	0
CCDC129	0
CCDC13	0
CCDC130	2
CCDC132	0
CCDC134	1
CCDC135	0
CCDC136	0
CCDC137	20
CCDC138	0
CCDC14	2
CCDC140	0
CCDC141	8
CCDC144A	0
CCDC144B	122
CCDC144NL	0
CCDC146	1
CCDC147	0
CCDC148	12
CCDC149	0
CCDC15	0
CCDC150	1
CCDC151	0
CCDC152	1
CCDC153	0
CCDC154	2
CCDC155	0
CCDC157	35
CCDC158	0
CCDC159	1
CCDC160	0
CCDC162P	0
CCDC163P	3
CCDC166	0
CCDC167	2
CCDC17	1
CCDC18	30
CCDC19	0
CCDC22	8
CCDC23	4
CCDC24	0
CCDC25	0
CCDC27	0
CCDC28A	0
CCDC28B	26
CCDC3	1
CCDC30	22
CCDC33	0
CCDC34	0
CCDC36	4
CCDC37	13
CCDC38	15
CCDC39	124
CCDC40	0
CCDC41	32
CCDC42	0
CCDC42B	46
CCDC43	0
CCDC47	1
CCDC50	4
CCDC51	0
CCDC53	3
CCDC54	0
CCDC57	4
CCDC58	1
CCDC59	3
CCDC6	1
CCDC60	1
CCDC61	2
CCDC62	0
CCDC63	0
CCDC64	14
CCDC64B	3
CCDC65	11
CCDC66	31
CCDC67	1
CCDC68	3
CCDC69	28
CCDC7	2
CCDC70	0
CCDC71	1
CCDC73	220
CCDC74A	0
CCDC74B	0
CCDC77	16
CCDC78	11
CCDC79	0
CCDC8	4
CCDC80	2
CCDC81	0
CCDC82	1
CCDC83	1
CCDC84	99
CCDC85A	0
CCDC85B	4
CCDC85C	41
CCDC86	3
CCDC87	0
CCDC88A	19
CCDC88B	21
CCDC88C	19
CCDC89	0
CCDC9	2
CCDC90B	6
CCDC91	2
CCDC92	4
CCDC93	0
CCDC94	3
CCDC96	6
CCDC97	65
CCHCR1	0
CCIN	0
CCK	0
CCKAR	0
CCKBR	0
CCL1	0
CCL11	0
CCL13	0
CCL14	0
CCL16	7
CCL17	0
CCL18	0
CCL19	0
CCL2	0
CCL20	0
CCL21	0
CCL22	21
CCL23	0
CCL24	0
CCL25	0
CCL26	0
CCL27	2
CCL28	13
CCL3	10
CCL3L1	0
CCL3L3	0
CCL4	3
CCL4L2	0
CCL5	57
CCL7	0
CCL8	0
CCM2	3
CCNA1	0
CCNA2	41
CCNB1	0
CCNB1IP1	5
CCNB2	9
CCNB3	0
CCNC	11
CCND1	5
CCND2	2
CCND3	14
CCNDBP1	0
CCNE1	0
CCNE2	44
CCNF	3
CCNG1	1
CCNG2	2
CCNH	24
CCNI	8
CCNI2	11
CCNJ	20
CCNJL	3
CCNK	6
CCNL1	18
CCNL2	9
CCNO	0
CCNT1	1
CCNT2	1
CCNY	1
CCNYL1	7
CCP110	11
CCPG1	48
CCR1	1
CCR10	1
CCR2	0
CCR3	1
CCR4	0
CCR5	0
CCR6	50
CCR7	5
CCR8	1
CCR9	34
CCRL1	22
CCRL2	1
CCRN4L	26
CCS	1
CCT2	0
CCT3	4
CCT4	3
CCT5	2
CCT6A	3
CCT6B	0
CCT6P1	10
CCT6P3	13
CCT7	1
CCT8	12
CCT8L2	1
CCZ1	0
CD101	2
CD109	16
CD14	16
CD151	8
CD160	38
CD163	0
CD163L1	0
CD164	1
CD164L2	0
CD177	0
CD180	2
CD19	0
CD1A	0
CD1B	0
CD1C	0
CD1D	2
CD1E	0
CD2	3
CD200	0
CD200R1	0
CD200R1L	0
CD207	0
CD209	11
CD22	0
CD226	0
CD244	18
CD247	10
CD248	0
CD27	11
CD274	1
CD276	0
CD28	9
CD2AP	9
CD2BP2	14
CD300A	2
CD300C	2
CD300E	10
CD300LB	2
CD300LD	0
CD300LF	2
CD300LG	14
CD302	211
CD320	0
CD33	1
CD34	0
CD36	17
CD37	3
CD38	0
CD3D	0
CD3E	1
CD3EAP	114
CD3G	17
CD4	1
CD40	0
CD40LG	15
CD44	13
CD46	9
CD47	2
CD48	5
CD5	18
CD52	8
CD53	1
CD55	5
CD58	0
CD59	1
CD5L	0
CD6	7
CD63	2
CD68	33
CD69	0
CD7	1
CD70	0
CD72	3
CD74	41
CD79A	1
CD79B	2
CD80	8
CD81	0
CD82	14
CD83	1
CD84	70
CD86	3
CD8A	5
CD8B	1
CD9	0
CD93	2
CD96	1
CD97	10
CD99	0
CD99L2	6
CD99P1	0
CDA	0
CDADC1	1
CDAN1	16
CDC123	2
CDC14A	5
CDC14B	1
CDC14C	11
CDC16	8
CDC20	7
CDC20B	0
CDC23	1
CDC25A	0
CDC25B	7
CDC25C	0
CDC26	2
CDC27	2
CDC34	0
CDC37	13
CDC37L1	10
CDC40	27
CDC42	6
CDC42BPA	2
CDC42BPB	7
CDC42BPG	0
CDC42EP1	0
CDC42EP2	0
CDC42EP3	64
CDC42EP4	0
CDC42EP5	0
CDC42SE1	4
CDC42SE2	52
CDC45	0
CDC5L	1
CDC6	9
CDC7	3
CDC73	2
CDCA2	0
CDCA3	0
CDCA4	0
CDCA5	0
CDCA7	0
CDCA7L	0
CDCA8	0
CDCP1	14
CDCP2	0
CDH1	6
CDH10	0
CDH11	0
CDH12	28
CDH13	3
CDH15	0
CDH16	0
CDH17	4
CDH18	0
CDH19	0
CDH2	0
CDH20	1
CDH22	0
CDH23	103
CDH24	2
CDH26	0
CDH3	0
CDH4	1
CDH5	0
CDH6	5
CDH7	0
CDH8	0
CDH9	0
CDHR1	0
CDHR2	4
CDHR3	15
CDHR4	0
CDHR5	38
CDIPT	1
CDK1	0
CDK10	15
CDK11A	9
CDK11B	2
CDK12	6
CDK13	8
CDK14	0
CDK15	0
CDK16	7
CDK17	8
CDK18	0
CDK19	5
CDK2	2
CDK20	0
CDK2AP1	1
CDK2AP2	1
CDK4	7
CDK5	0
CDK5R1	0
CDK5R2	0
CDK5RAP1	0
CDK5RAP2	2
CDK5RAP3	1
CDK6	5
CDK7	3
CDK8	0
CDK9	3
CDKAL1	13
CDKL1	8
CDKL2	0
CDKL3	0
CDKL4	0
CDKL5	0
CDKN1A	3
CDKN1B	10
CDKN1C	2
CDKN2A	0
CDKN2AIP	2
CDKN2AIPNL	18
CDKN2B	2
CDKN2B-AS1	3
CDKN2C	1
CDKN2D	0
CDKN3	0
CDNF	0
CDO1	0
CDON	12
CDR1	0
CDR2	0
CDR2L	0
CDRT1	0
CDRT15	0
CDRT15L2	0
CDRT4	25
CDRT7	0
CDS1	0
CDS2	0
CDSN	0
CDT1	26
CDV3	16
CDX1	0
CDX2	0
CDX4	0
CDY1	0
CDY2A	0
CDYL	12
CDYL2	1
CEACAM1	10
CEACAM16	0
CEACAM18	0
CEACAM19	0
CEACAM20	0
CEACAM21	1
CEACAM22P	88
CEACAM3	1
CEACAM4	0
CEACAM5	33
CEACAM6	1
CEACAM7	0
CEACAM8	11
CEBPA	3
CEBPB	30
CEBPD	22
CEBPE	0
CEBPG	6
CEBPZ	38
CECR1	21
CECR2	0
CECR3	0
CECR5	0
CECR5-AS1	0
CECR6	1
CECR7	0
CEL	0
CELA1	0
CELA2A	1
CELA2B	1
CELA3A	0
CELA3B	0
CELF1	2
CELF2	6
CELF3	7
CELF4	3
CELF5	0
CELF6	0
CELP	1
CELSR1	4
CELSR2	1
CELSR3	2
CEMP1	72
CEND1	7
CENPA	0
CENPB	7
CENPBD1	37
CENPC1	4
CENPE	0
CENPF	1
CENPH	3
CENPI	2
CENPJ	0
CENPK	0
CENPL	9
CENPM	0
CENPN	46
CENPO	39
CENPP	17
CENPQ	0
CENPT	6
CENPV	18
CENPW	0
CEP104	71
CEP112	0
CEP120	1
CEP128	0
CEP135	22
CEP152	0
CEP164	4
CEP170	3
CEP170P1	0
CEP19	27
CEP192	1
CEP250	37
CEP290	5
CEP350	6
CEP44	20
CEP55	0
CEP57	17
CEP57L1	2
CEP63	5
CEP68	182
CEP70	0
CEP72	0
CEP76	0
CEP78	0
CEP85	25
CEP89	0
CEP95	8
CEP97	0
CEPT1	150
CER1	0
CERCAM	0
CERK	13
CERKL	670
CERS2	8
CERS3	0
CERS4	12
CERS5	51
CERS6	1
CES1	0
CES1P1	0
CES1P2	0
CES2	9
CES3	52
CES4A	0
CES5A	0
CES5AP1	0
CETN1	0
CETN2	0
CETN3	0
CETN4P	0
CETP	3
CFB	22
CFC1	0
CFC1B	1
CFD	3
CFDP1	1
CFH	0
CFHR1	0
CFHR2	0
CFHR3	0
CFHR4	0
CFHR5	0
CFI	0
CFL1	9
CFL1P1	8
CFL2	0
CFLAR	402
CFLAR-AS1	249
CFP	4
CFTR	0
CGA	0
CGB	0
CGB1	0
CGB2	0
CGB5	0
CGB7	0
CGB8	0
CGGBP1	24
CGN	0
CGNL1	17
CGREF1	17
CGRRF1	0
CH25H	0
CHAC1	0
CHAC2	19
CHAD	6
CHADL	7
CHAF1A	1
CHAF1B	0
CHAT	0
CHCHD1	0
CHCHD10	1
CHCHD2	2
CHCHD3	0
CHCHD4	0
CHCHD5	1
CHCHD6	0
CHCHD7	1
CHD1	4
CHD1L	1
CHD2	31
CHD3	25
CHD4	17
CHD5	2
CHD6	51
CHD7	9
CHD8	2
CHD9	9
CHDH	11
CHEK1	19
CHEK2	0
CHERP	5
CHFR	3
CHGA	13
CHGB	0
CHI3L1	0
CHI3L2	0
CHIA	0
CHIC1	0
CHIC2	1
CHID1	2
CHIT1	0
CHKA	52
CHL1	0
CHM	21
CHML	15
CHMP1A	0
CHMP1B	25
CHMP2A	7
CHMP2B	0
CHMP4A	4
CHMP4B	0
CHMP4C	9
CHMP5	2
CHMP6	1
CHMP7	1
CHN1	0
CHN2	0
CHODL	0
CHORDC1	3
CHP2	26
CHPF	0
CHPF2	3
CHPT1	0
CHRAC1	13
CHRD	0
CHRDL1	1
CHRDL2	0
CHRFAM7A	0
CHRM1	0
CHRM2	0
CHRM3	79
CHRM4	0
CHRM5	9
CHRNA1	0
CHRNA10	0
CHRNA2	20
CHRNA3	2
CHRNA4	0
CHRNA5	37
CHRNA6	0
CHRNA7	9
CHRNA9	0
CHRNB1	59
CHRNB2	45
CHRNB3	0
CHRNB4	1
CHRND	6
CHRNE	71
CHRNG	82
CHST1	0
CHST10	0
CHST11	7
CHST12	8
CHST13	0
CHST14	2
CHST15	3
CHST2	2
CHST3	1
CHST4	0
CHST5	6
CHST6	99
CHST7	2
CHST8	0
CHST9	0
CHSY1	2
CHSY3	0
CHTF18	0
CHTF8	5
CHTOP	6
CHUK	5
CHURC1	70
CIAO1	55
CIAPIN1	0
CIB1	2
CIB2	0
CIB3	1
CIB4	0
CIC	3
CIDEA	0
CIDEB	115
CIDEC	0
CIDECP	1
CIITA	13
CILP	0
CILP2	1
CINP	0
CIR1	1
CIRBP	26
CIRH1A	0
CISD1	0
CISD2	19
CISD3	0
CISH	1
CIT	1
CITED1	0
CITED2	3
CITED4	2
CIZ1	2
CKAP2	0
CKAP2L	0
CKAP4	2
CKAP5	1
CKB	0
CKLF	0
CKM	2
CKMT1A	0
CKMT1B	0
CKMT2	13
CKS1B	2
CKS2	0
CLASP1	3
CLASP2	2
CLASRP	15
CLC	0
CLCA1	0
CLCA2	0
CLCA3P	4
CLCA4	0
CLCC1	52
CLCF1	7
CLCN1	0
CLCN2	1
CLCN3	1
CLCN4	1
CLCN5	1
CLCN6	1
CLCN7	0
CLCNKA	0
CLCNKB	0
CLDN1	0
CLDN10	1
CLDN11	5
CLDN12	0
CLDN14	1
CLDN15	0
CLDN16	14
CLDN17	0
CLDN18	3
CLDN19	15
CLDN2	4
CLDN20	25
CLDN22	8
CLDN23	0
CLDN24	0
CLDN25	0
CLDN3	0
CLDN4	0
CLDN5	0
CLDN6	1
CLDN7	8
CLDN8	0
CLDN9	0
CLDND1	0
CLDND2	1
CLEC10A	0
CLEC11A	1
CLEC12A	1
CLEC12B	0
CLEC14A	0
CLEC16A	1
CLEC17A	2
CLEC18A	0
CLEC18B	0
CLEC18C	0
CLEC1A	0
CLEC1B	21
CLEC2A	0
CLEC2B	10
CLEC2D	29
CLEC2L	0
CLEC3A	0
CLEC3B	0
CLEC4A	0
CLEC4C	0
CLEC4D	1
CLEC4E	6
CLEC4F	0
CLEC4G	0
CLEC4GP1	40
CLEC4M	0
CLEC5A	1
CLEC6A	0
CLEC7A	24
CLEC9A	1
CLECL1	2
CLGN	0
CLIC1	1
CLIC2	0
CLIC3	0
CLIC4	1
CLIC5	0
CLIC6	0
CLINT1	5
CLIP1	5
CLIP2	0
CLIP3	8
CLIP4	1
CLK1	9
CLK2	1
CLK2P	0
CLK3	21
CLK4	2
CLLU1	1
CLLU1OS	0
CLMN	31
CLMP	19
CLN3	0
CLN5	83
CLN6	1
CLN8	55
CLNK	0
CLNS1A	0
CLOCK	32
CLP1	0
CLPB	0
CLPP	2
CLPS	0
CLPTM1	1
CLPTM1L	1
CLPX	0
CLRN1	0
CLRN1-AS1	0
CLRN2	0
CLRN3	0
CLSPN	36
CLSTN1	171
CLSTN2	0
CLSTN3	1
CLTA	4
CLTB	4
CLTC	34
CLTCL1	0
CLU	9
CLUAP1	25
CLUL1	1
CLVS1	9
CLVS2	0
CLYBL	0
CMA1	0
CMAHP	0
CMAS	0
CMBL	31
CMC1	0
CMIP	4
CMKLR1	0
CMPK1	2
CMPK2	0
CMTM2	1
CMTM3	7
CMTM4	32
CMTM5	0
CMTM6	32
CMTM7	0
CMTM8	0
CMYA5	0
CNBD1	0
CNBP	21
CNDP1	0
CNDP2	0
CNFN	0
CNGA1	6
CNGA2	0
CNGA3	0
CNGA4	0
CNGB1	20
CNGB3	3
CNIH	0
CNIH2	0
CNIH3	0
CNIH4	0
CNKSR1	0
CNKSR2	1
CNKSR3	0
CNN1	0
CNN2	21
CNN3	0
CNNM1	17
CNNM2	10
CNNM3	57
CNNM4	18
CNOT1	44
CNOT10	1
CNOT2	9
CNOT3	15
CNOT4	0
CNOT6	2
CNOT6L	3
CNOT7	81
CNOT8	6
CNP	184
CNPPD1	0
CNPY1	0
CNPY2	10
CNPY3	11
CNPY4	9
CNR1	0
CNR2	0
CNRIP1	2
CNST	4
CNTD1	143
CNTD2	0
CNTFR	0
CNTLN	14
CNTN1	0
CNTN2	3
CNTN3	0
CNTN4	8
CNTN5	0
CNTN6	0
CNTNAP1	68
CNTNAP2	4
CNTNAP3	0
CNTNAP3B	0
CNTNAP4	0
CNTNAP5	0
CNTRL	40
CNTROB	1
COA5	87
COASY	0
COBL	0
COBLL1	0
COCH	36
COG1	49
COG2	0
COG3	1
COG4	5
COG5	208
COG6	5
COG7	5
COIL	9
COL10A1	94
COL11A1	0
COL11A2	1
COL12A1	0
COL13A1	0
COL14A1	0
COL15A1	0
COL16A1	1
COL17A1	21
COL18A1	49
COL19A1	1
COL1A1	0
COL1A2	0
COL20A1	0
COL21A1	0
COL22A1	0
COL23A1	1
COL24A1	0
COL25A1	0
COL27A1	0
COL28A1	0
COL2A1	6
COL3A1	0
COL4A1	0
COL4A2	1
COL4A3	9
COL4A3BP	1
COL4A4	38
COL4A5	0
COL4A6	2
COL5A1	0
COL5A2	0
COL5A3	0
COL6A1	0
COL6A2	7
COL6A3	0
COL6A4P1	0
COL6A4P2	4
COL6A5	0
COL6A6	10
COL7A1	0
COL8A1	0
COL8A2	15
COL9A1	7
COL9A2	3
COL9A3	5
COLEC10	0
COLEC11	0
COLEC12	0
COLQ	2
COMMD1	0
COMMD10	3
COMMD2	19
