gene symbol	(count) FRA_45_FA_377
GTF3C6	6
GTPBP1	258
GTPBP10	165
GTPBP2	15
GTPBP3	40
GTPBP4	0
GTPBP6	0
GTPBP8	19
GTSE1	6
GTSF1	1
GTSF1L	0
GUCA1A	2
GUCA1B	19
GUCA1C	0
GUCA2A	0
GUCA2B	0
GUCY1A2	0
GUCY1A3	0
GUCY1B2	8
GUCY1B3	0
GUCY2C	20
GUCY2D	4
GUCY2F	0
GUCY2GP	0
GUF1	52
GUK1	1
GULP1	0
GUSB	4
GUSBP1	4
GUSBP10	0
GUSBP11	2
GUSBP2	0
GUSBP3	50
GUSBP4	0
GUSBP5	0
GUSBP9	0
GVINP1	33
GXYLT1	7
GXYLT2	0
GYG1	3
GYG2	0
GYG2P1	2
GYLTL1B	27
GYPA	0
GYPB	0
GYPC	2
GYPE	4
GYS1	17
GYS2	0
GZF1	137
GZMA	1
GZMB	4
GZMH	0
GZMK	9
GZMM	4
H19	2
H1F0	5
H1FNT	6
H1FOO	0
H1FX	49
H2AFB3	0
H2AFJ	2
H2AFV	37
H2AFX	5
H2AFY	14
H2AFY2	6
H2AFZ	24
H2BFM	0
H2BFWT	0
H2BFXP	0
H3F3A	3
H3F3B	20
H3F3C	0
H6PD	74
HAAO	12
HABP2	0
HABP4	6
HACE1	0
HACL1	0
HADH	3
HADHA	26
HADHB	1
HAGH	2
HAGHL	17
HAL	0
HAMP	0
HAND1	0
HAND2	0
HAO1	0
HAO2	0
HAP1	0
HAPLN1	0
HAPLN2	0
HAPLN3	1
HAPLN4	0
HAR1A	2
HAR1B	2
HARBI1	0
HARS	11
HARS2	0
HAS1	5
HAS2	0
HAS2-AS1	0
HAS3	162
HAT1	1
HAUS1	9
HAUS2	89
HAUS4	9
HAUS5	42
HAUS6	14
HAUS7	0
HAUS8	1
HAVCR1	4
HAVCR2	26
HAX1	1
HBA1	0
HBA2	0
HBB	1
HBBP1	0
HBD	0
HBE1	0
HBEGF	1
HBG1	0
HBG2	0
HBM	0
HBP1	181
HBQ1	3
HBS1L	5
HBZ	0
HCAR1	69
HCAR2	0
HCAR3	0
HCCS	1
HCFC1	6
HCFC1R1	11
HCFC2	11
HCG11	82
HCG18	60
HCG22	25
HCG26	2
HCG27	8
HCG4	4
HCG4B	1
HCG9	2
HCK	13
HCLS1	25
HCN1	0
HCN2	1
HCN3	0
HCN4	1
HCP5	3
HCRT	1
HCRTR1	21
HCRTR2	0
HCST	10
HDAC1	43
HDAC10	21
HDAC11	0
HDAC2	28
HDAC3	0
HDAC4	8
HDAC5	53
HDAC6	2
HDAC7	23
HDAC8	2
HDAC9	6
HDC	0
HDDC2	1
HDDC3	7
HDGF	9
HDGFL1	0
HDGFRP2	10
HDGFRP3	16
HDHD1	1
HDHD2	0
HDHD3	0
HDLBP	13
HDX	0
HEATR1	700
HEATR2	1
HEATR3	25
HEATR4	70
HEATR5A	33
HEATR5B	4
HEATR6	1
HEATR7A	2
HEATR7B1	0
HEATR8-TTC4	40
HEBP1	0
HEBP2	0
HECA	42
HECTD1	94
HECTD2	0
HECTD3	0
HECW1	0
HECW2	0
HEG1	0
HELB	2
HELLS	0
HELQ	0
HELT	0
HELZ	13
HEMGN	5
HEMK1	11
HENMT1	6
HEPACAM	1
HEPACAM2	0
HEPH	0
HEPHL1	48
HEPN1	0
HERC1	14
HERC2	9
HERC2P2	0
HERC2P3	0
HERC2P4	13
HERC2P7	13
HERC2P9	0
HERC3	6
HERC4	5
HERC5	4
HERC6	25
HERPUD1	7
HERPUD2	6
HES1	0
HES2	81
HES3	0
HES4	2
HES5	0
HES6	0
HES7	0
HESX1	0
HEXA	3
HEXB	23
HEXDC	48
HEXIM1	360
HEXIM2	25
HEY1	0
HEY2	0
HEYL	0
HFE	5
HFE2	1
HFM1	0
HGC6.3	0
HGD	0
HGF	0
HGFAC	0
HGS	25
HGSNAT	0
HHAT	0
HHATL	0
HHEX	8
HHIP	1
HHIPL1	0
HHIPL2	0
HHLA1	0
HHLA2	45
HHLA3	25
HIAT1	15
HIATL1	0
HIATL2	6
HIBADH	0
HIBCH	1
HIC1	13
HIC2	0
HIF1A	11
HIF1AN	2
HIF3A	43
HIGD1A	13
HIGD1B	19
HIGD1C	1
HIGD2A	8
HIGD2B	0
HILS1	0
HINFP	0
HINT1	1
HINT2	1
HINT3	43
HIP1	102
HIP1R	33
HIPK1	1
HIPK2	5
HIPK3	9
HIPK4	8
HIRA	3
HIRIP3	15
HIST1H1A	0
HIST1H1B	28
HIST1H1C	65
HIST1H1D	46
HIST1H1E	709
HIST1H1T	0
HIST1H2AA	0
HIST1H2AB	1
HIST1H2AC	8
HIST1H2AE	1
HIST1H2AG	5
HIST1H2AH	1
HIST1H2AJ	0
HIST1H2AK	13
HIST1H2AL	0
HIST1H2AM	3
HIST1H2BA	0
HIST1H2BB	0
HIST1H2BC	14
HIST1H2BD	15
HIST1H2BE	1
HIST1H2BF	3
HIST1H2BG	2
HIST1H2BH	2
HIST1H2BI	3
HIST1H2BJ	2
HIST1H2BK	11
HIST1H2BL	1
HIST1H2BM	1
HIST1H2BN	2
HIST1H2BO	0
HIST1H3A	3
HIST1H3B	1
HIST1H3C	0
HIST1H3D	1
HIST1H3E	2
HIST1H3F	4
HIST1H3G	1
HIST1H3H	1
HIST1H3I	1
HIST1H3J	0
HIST1H4A	1
HIST1H4B	0
HIST1H4C	0
HIST1H4D	1
HIST1H4E	5
HIST1H4F	4
HIST1H4G	0
HIST1H4H	3
HIST1H4I	1
HIST1H4J	0
HIST1H4K	0
HIST1H4L	0
HIST2H2AA4	0
HIST2H2AB	78
HIST2H2AC	25
HIST2H2BA	0
HIST2H2BC	5
HIST2H2BE	15
HIST2H2BF	4
HIST2H3C	0
HIST2H3D	4
HIST2H4A	0
HIST3H2A	2
HIST3H2BB	0
HIST3H3	1
HIST4H4	2
HIVEP1	0
HIVEP2	4
HIVEP3	0
HJURP	31
HK1	3
HK2	24
HK3	3
HKDC1	0
HKR1	1
HLA-A	84
HLA-B	107
HLA-C	79
HLA-DMA	0
HLA-DMB	2
HLA-DOA	20
HLA-DOB	0
HLA-DPA1	443
HLA-DPB1	11
HLA-DPB2	0
HLA-DQA1	16
HLA-DQA2	5
HLA-DQB1	6
HLA-DQB2	0
HLA-DRA	9
HLA-DRB1	5
HLA-DRB5	6
HLA-DRB6	0
HLA-E	78
HLA-F	41
HLA-F-AS1	187
HLA-G	8
HLA-H	22
HLA-J	25
HLA-L	54
HLCS	8
HLF	0
HLTF	15
HLX	5
HM13	80
HMBOX1	9
HMBS	6
HMCN1	0
HMG20A	1
HMG20B	4
HMGA1	28
HMGA1P7	0
HMGA2	1
HMGB1	59
HMGB2	18
HMGB3	10
HMGB3P1	27
HMGB4	0
HMGCL	2
HMGCLL1	0
HMGCR	76
HMGCS1	0
HMGCS2	0
HMGN1	91
HMGN2	87
HMGN2P46	13
HMGN3	3
HMGN4	4
HMGN5	1
HMGXB3	22
HMGXB4	1
HMHA1	98
HMHB1	0
HMMR	0
HMOX1	1
HMOX2	25
HMP19	0
HMSD	0
HMX1	0
HMX2	0
HMX3	0
HN1	18
HN1L	14
HNF1A	22
HNF1A-AS1	78
HNF1B	0
HNF4A	0
HNF4G	0
HNMT	12
HNRNPA0	4
HNRNPA1	57
HNRNPA1L2	3
HNRNPA2B1	8
HNRNPA3	96
HNRNPA3P1	1
HNRNPAB	96
HNRNPC	17
HNRNPCL1	0
HNRNPD	1
HNRNPF	6
HNRNPH1	12
HNRNPH3	26
HNRNPK	10
HNRNPKP3	0
HNRNPL	4
HNRNPM	24
HNRNPR	42
HNRNPU	110
HNRNPUL1	66
HNRPDL	20
HNRPLL	0
HOGA1	22
HOMER1	0
HOMER2	0
HOMER3	21
HOMEZ	23
HOOK1	0
HOOK2	1
HOOK3	142
HOPX	2
HORMAD1	0
HORMAD2	1
HOTAIR	0
HOTAIRM1	0
HOTTIP	0
HOXA1	0
HOXA11	0
HOXA13	0
HOXA2	32
HOXA3	7
HOXA4	0
HOXA5	1
HOXA6	0
HOXA7	0
HOXA9	2
HOXB1	0
HOXB13	0
HOXB2	11
HOXB3	25
HOXB4	0
HOXB5	0
HOXB6	0
HOXB7	0
HOXB8	0
HOXB9	0
HOXC10	1
HOXC11	0
HOXC12	0
HOXC13	0
HOXC6	1
HOXC8	0
HOXC9	0
HOXD1	0
HOXD10	0
HOXD11	0
HOXD12	0
HOXD13	0
HOXD3	0
HOXD4	0
HOXD8	0
HOXD9	0
HP	2
HP1BP3	62
HPCA	0
HPCAL1	3
HPCAL4	0
HPD	1
HPDL	19
HPGD	0
HPGDS	5
HPN	0
HPR	6
HPRT1	0
HPS1	1
HPS3	4
HPS4	12
HPS5	21
HPS6	2
HPSE	55
HPSE2	0
HPVC1	0
HPX	0
HPYR1	0
HR	2
HRAS	3
HRASLS	0
HRASLS2	2
HRASLS5	0
HRC	0
HRCT1	0
HRG	1
HRH1	2
HRH2	2
HRH3	1
HRH4	66
HRK	0
HRNR	9
HRSP12	0
HS1BP3	1
HS2ST1	1
HS3ST1	5
HS3ST2	0
HS3ST3A1	0
HS3ST3B1	3
HS3ST4	0
HS3ST5	1
HS3ST6	0
HS6ST1	0
HS6ST2	0
HS6ST3	0
HSBP1	0
HSBP1L1	16
HSCB	13
HSD11B1	4
HSD11B1L	0
HSD11B2	8
HSD17B1	169
HSD17B10	1
HSD17B11	0
HSD17B12	0
HSD17B13	39
HSD17B14	0
HSD17B2	1
HSD17B3	0
HSD17B4	0
HSD17B6	0
HSD17B7	18
HSD17B7P2	4
HSD17B8	4
HSD3B1	0
HSD3B2	0
HSD3B7	7
HSD3BP4	63
HSD52	0
HSDL1	2
HSDL2	8
HSF1	14
HSF2	7
HSF2BP	0
HSF5	6
HSFX2	0
HSFY1P1	0
HSFY2	0
HSH2D	32
HSP90AA1	21
HSP90AB1	23
HSP90AB4P	0
HSP90B1	33
HSPA12A	0
HSPA12B	20
HSPA13	1
HSPA14	8
HSPA1A	12
HSPA1B	1
HSPA1L	1
HSPA2	0
HSPA4	4
HSPA4L	6
HSPA5	16
HSPA6	0
HSPA7	3
HSPA8	13
HSPA9	3
HSPB1	0
HSPB11	0
HSPB2	1
HSPB3	0
HSPB6	2
HSPB7	1
HSPB8	0
HSPB9	3
HSPBAP1	0
HSPBP1	1
HSPD1	71
HSPE1	69
HSPG2	10
HSPH1	2
HTATIP2	0
HTATSF1	2
HTN1	0
HTN3	0
HTR1A	0
HTR1B	0
HTR1D	2
HTR1E	0
HTR1F	0
HTR2A	1
HTR2B	47
HTR2C	0
HTR3A	2
HTR3B	7
HTR3C	0
HTR3D	0
HTR3E	0
HTR4	1
HTR5A	0
HTR6	6
HTR7	0
HTR7P1	31
HTRA1	0
HTRA2	88
HTRA3	0
HTRA4	43
HTT	2
HULC	0
HUNK	37
HUS1	74
HUS1B	0
HUWE1	13
HVCN1	19
HYAL1	23
HYAL2	9
HYAL3	0
HYAL4	6
HYALP1	0
HYDIN	1
HYI	36
HYLS1	27
HYOU1	10
IAH1	11
IAPP	41
IARS	1
IARS2	16
IBA57	114
IBSP	0
IBTK	0
ICA1	0
ICA1L	562
ICAM1	5
ICAM2	5
ICAM3	14
ICAM4	6
ICAM5	0
ICK	5
ICMT	31
ICOS	0
ICOSLG	2
ICT1	0
ID1	0
ID2	3
ID3	0
ID4	0
IDE	0
IDH1	1
IDH2	20
IDH3A	6
IDH3B	2
IDH3G	2
IDI1	5
IDI2	43
IDI2-AS1	84
IDO1	45
IDO2	0
IDS	111
IDUA	1
IER2	13
IER3	2
IER3IP1	1
IER5	15
IER5L	1
IFFO1	3
IFFO2	2
IFI16	13
IFI27	0
IFI27L1	0
IFI27L2	0
IFI30	13
IFI35	2
IFI44	0
IFI44L	1
IFI6	0
IFIH1	5
IFIT1	8
IFIT1B	5
IFIT2	2
IFIT3	71
IFIT5	1
IFITM1	13
IFITM10	1
IFITM2	2
IFITM3	31
IFITM4P	0
IFITM5	4
IFLTD1	14
IFNA1	0
IFNA10	0
IFNA13	0
IFNA14	0
IFNA16	0
IFNA17	0
IFNA2	0
IFNA21	0
IFNA22P	0
IFNA4	0
IFNA5	0
IFNA6	0
IFNA7	0
IFNA8	0
IFNAR1	23
IFNAR2	18
IFNB1	1
IFNE	0
IFNG	11
IFNGR1	3
IFNGR2	43
IFNK	62
IFNW1	0
IFRD1	2
IFRD2	0
IFT122	8
IFT140	11
IFT172	24
IFT20	8
IFT27	0
IFT43	0
IFT46	6
IFT52	0
IFT57	6
IFT74	14
IFT80	1
IFT81	2
IFT88	2
IGBP1	6
IGDCC3	0
IGDCC4	0
IGF1	23
IGF1R	3
IGF2BP1	0
IGF2BP2	32
IGF2BP3	29
IGF2R	6
IGFALS	7
IGFBP1	0
IGFBP2	0
IGFBP3	0
IGFBP4	0
IGFBP5	0
IGFBP6	1
IGFBP7	15
IGFBPL1	0
IGFL1	0
IGFL2	0
IGFL3	2
IGFL4	3
IGFLR1	6
IGFN1	0
IGHMBP2	0
IGJ	0
IGLL1	0
IGLL3P	0
IGLL5	18
IGLON5	1
IGSF1	0
IGSF10	5
IGSF11	19
IGSF21	0
IGSF22	8
IGSF23	0
IGSF3	0
IGSF5	1
IGSF6	36
IGSF8	1
IGSF9	6
IGSF9B	2
IHH	0
IK	41
IKBIP	51
IKBKAP	0
IKBKB	4
IKBKE	4
IKBKG	6
IKZF1	1
IKZF2	1
IKZF3	3
IKZF4	1
IKZF5	6
IL10	60
IL10RA	7
IL10RB	33
IL11	16
IL11RA	1
IL12A	0
IL12B	0
IL12RB1	81
IL12RB2	17
IL13	0
IL13RA1	11
IL13RA2	0
IL15	13
IL15RA	1
IL16	33
IL17A	0
IL17B	5
IL17C	5
IL17D	5
IL17F	0
IL17RA	72
IL17RB	76
IL17RC	12
IL17RD	82
IL17RE	0
IL17REL	3
IL18	20
IL18BP	61
IL18R1	1
IL18RAP	0
IL19	0
IL1A	4
IL1B	0
IL1F10	0
IL1R1	12
IL1R2	0
IL1RAP	0
IL1RAPL1	0
IL1RAPL2	0
IL1RL1	0
IL1RL2	0
IL1RN	0
IL2	0
IL20	4
IL20RA	0
IL20RB	0
IL21	0
IL21R	27
IL22	4
IL22RA1	0
IL22RA2	1
IL23A	8
IL23R	26
IL24	549
IL25	0
IL26	8
IL27	6
IL27RA	11
IL2RA	2
IL2RB	2
IL2RG	0
IL3	0
IL31	1
IL31RA	1
IL32	15
IL33	0
IL34	4
IL36A	0
IL36B	0
IL36G	0
IL36RN	0
IL37	0
IL3RA	0
IL4	0
IL4I1	43
IL4R	8
IL5	2
IL5RA	0
IL6	2
IL6R	87
IL6ST	6
IL7	16
IL7R	10
IL8	0
IL9	0
IL9R	0
ILDR1	7
ILDR2	1
ILF2	16
ILF3	15
ILK	104
ILKAP	0
ILVBL	0
IMMP1L	44
IMMP2L	1
IMMT	82
IMP3	23
IMP4	1
IMPA1	2
IMPA2	0
IMPACT	7
IMPAD1	29
IMPDH1	119
IMPDH2	196
IMPG1	0
IMPG2	7
INA	0
INADL	148
INCA1	93
INCENP	2
INE2	184
INF2	14
ING1	29
ING2	1
ING3	0
ING4	0
ING5	19
INGX	62
INHA	0
INHBA	0
INHBB	0
INHBC	0
INHBE	17
INMT	67
INO80	3
INO80B	24
INO80C	8
INO80D	13
INO80E	2
INPP1	1
INPP4A	4
INPP4B	3
INPP5A	0
INPP5B	16
INPP5D	3
INPP5E	6
INPP5F	41
INPP5J	0
INPP5K	4
INPPL1	4
INS-IGF2	1
INSC	0
INSIG1	16
INSIG2	0
INSL3	0
INSL4	0
INSL5	0
INSL6	4
INSM1	0
INSM2	9
INSR	0
INSRR	0
INTS1	4
INTS10	1
INTS12	1
INTS2	17
INTS3	6
INTS4	8
INTS4L2	0
INTS5	7
INTS6	8
INTS7	40
INTS8	1
INTS9	13
INTU	0
INVS	19
IP6K1	7
IP6K2	11
IP6K3	1
IPCEF1	12
IPMK	7
IPO11	1
IPO13	1
IPO4	37
IPO5	0
IPO7	4
IPO8	0
IPO9	143
IPP	37
IPPK	30
IPW	1
IQCA1	1
IQCB1	1
IQCC	152
IQCD	1
IQCE	5
IQCF1	0
IQCF2	5
IQCF3	0
IQCF4	0
IQCF5	0
IQCF6	0
IQCG	21
IQCH	16
IQCJ	0
IQCK	9
IQGAP1	14
IQGAP2	11
IQGAP3	0
IQSEC1	10
IQSEC2	2
IQSEC3	0
IQUB	0
IRAK1	23
IRAK1BP1	0
IRAK2	14
IRAK3	20
IRAK4	77
IREB2	12
IRF1	203
IRF2	0
IRF2BP1	1
IRF2BP2	20
IRF2BPL	29
IRF3	10
IRF4	3
IRF5	42
IRF6	29
IRF7	50
IRF8	3
IRF9	2
IRG1	0
IRGC	1
IRGM	17
IRGQ	239
IRS1	1
IRS2	6
IRS4	0
IRX1	0
IRX2	0
IRX3	0
IRX4	0
IRX5	0
IRX6	0
ISCA1	1
ISCA2	0
ISCU	2
ISG15	2
ISG20	2
ISG20L2	21
ISL1	0
ISL2	0
ISLR	0
ISLR2	2
ISM1	5
ISM2	2
ISOC1	0
ISOC2	0
ISPD	39
ISX	1
ISYNA1	75
ITCH	6
ITFG1	2
ITFG2	10
ITFG3	1
ITGA10	0
ITGA11	8
ITGA2	99
ITGA2B	2
ITGA3	0
ITGA4	9
ITGA5	8
ITGA6	109
ITGA7	2
ITGA8	1
ITGA9	1
ITGAD	0
ITGAE	0
ITGAL	56
ITGAM	6
ITGAV	0
ITGAX	43
ITGB1	28
ITGB1BP1	0
ITGB1BP2	0
ITGB2	61
ITGB3	5
ITGB3BP	10
ITGB4	5
ITGB5	0
ITGB6	0
ITGB7	85
ITGB8	26
ITGBL1	0
ITIH1	1
ITIH2	11
ITIH3	9
ITIH4	1
ITIH5	167
ITK	5
ITLN1	0
ITLN2	0
ITM2A	23
ITM2B	20
ITM2C	3
ITPA	0
ITPK1	23
ITPK1-AS1	91
ITPKA	1
ITPKB	9
ITPKC	1
ITPR1	23
ITPR2	10
ITPR3	40
ITPRIP	1
ITPRIPL1	1
ITPRIPL2	51
ITSN1	5
ITSN2	25
IVD	181
IVL	0
IVNS1ABP	25
IWS1	5
IYD	26
IZUMO1	0
IZUMO2	0
IZUMO4	1
JAG1	26
JAG2	0
JAGN1	0
JAK1	12
JAK2	1
JAK3	95
JAKMIP1	2
JAKMIP2	0
JAKMIP3	4
JAM2	2
JAM3	57
JARID2	112
JAZF1	195
JDP2	4
JHDM1D	4
JKAMP	2
JMJD1C	16
JMJD4	17
JMJD6	119
JMJD7	0
JMJD8	312
JMY	3
JOSD1	90
JOSD2	5
JPH1	0
JPH2	0
JPH3	31
JPX	57
JRK	5
JRKL	0
JSRP1	1
JTB	7
JUN	8
JUNB	40
JUND	25
JUP	2
KAAG1	0
KAL1	0
KALRN	1
KANK1	2
KANK2	18
KANK3	28
KANK4	34
KARS	6
KAT2A	3
KAT2B	8
KAT5	78
KAT6A	13
KAT6B	6
KAT7	4
KAT8	1
KATNA1	31
KATNAL1	21
KATNAL2	95
KATNB1	3
KAZALD1	1
KAZN	4
KBTBD11	3
KBTBD12	99
KBTBD13	0
KBTBD2	5
KBTBD3	5
KBTBD4	89
KBTBD6	81
KBTBD7	10
KBTBD8	0
KC6	0
KCMF1	63
KCNA1	0
KCNA10	0
KCNA2	0
KCNA3	67
KCNA4	0
KCNA5	0
KCNA6	1
KCNA7	53
KCNAB1	130
KCNAB2	5
KCNAB3	6
KCNB1	0
KCNB2	0
KCNC1	15
KCNC2	0
KCNC3	0
KCNC4	3
KCND1	4
KCND2	0
KCND3	1
KCNE1	0
KCNE1L	0
KCNE2	0
KCNE3	27
KCNE4	65
KCNF1	0
KCNG1	0
KCNG2	3
KCNG3	0
KCNG4	0
KCNH1	9
KCNH2	0
KCNH3	11
KCNH4	1
KCNH5	0
KCNH6	36
KCNH7	9
KCNH8	5
KCNIP1	1
KCNIP2	3
KCNIP3	0
KCNIP4	60
KCNJ1	50
KCNJ10	12
KCNJ11	53
KCNJ12	1
KCNJ13	178
KCNJ14	0
KCNJ15	0
KCNJ16	0
KCNJ2	0
KCNJ3	0
KCNJ4	0
KCNJ5	109
KCNJ6	0
KCNJ8	0
KCNJ9	12
KCNK1	0
KCNK10	3
KCNK12	2
KCNK13	0
KCNK15	0
KCNK16	0
KCNK17	0
KCNK18	0
KCNK2	28
KCNK3	8
KCNK4	1
KCNK5	0
KCNK6	9
KCNK7	11
KCNK9	0
KCNMA1	0
KCNMB1	0
KCNMB2	0
KCNMB3	37
KCNMB4	0
KCNN1	0
KCNN2	30
KCNN3	19
KCNN4	0
KCNQ1	2
KCNQ1DN	0
KCNQ1OT1	1886
KCNQ2	0
KCNQ3	0
KCNQ4	3
KCNQ5	17
KCNS1	85
KCNS2	11
KCNS3	0
KCNT1	3
KCNT2	0
KCNU1	1
KCNV1	0
KCNV2	16
KCP	17
KCTD1	1
KCTD10	4
KCTD11	0
KCTD12	6
KCTD13	0
KCTD14	33
KCTD15	0
KCTD16	0
KCTD17	0
KCTD18	3
KCTD19	6
KCTD2	0
KCTD20	277
KCTD21	14
KCTD3	0
KCTD4	62
KCTD5	0
KCTD6	0
KCTD7	5
KCTD8	0
KCTD9	34
KDELC1	0
KDELC2	43
KDELR1	0
KDELR2	1
KDELR3	142
KDM1A	54
KDM1B	27
KDM2A	5
KDM2B	115
KDM3A	58
KDM3B	3
KDM4A	2
KDM4B	10
KDM4C	10
KDM4D	1
KDM5A	9
KDM5B	1
KDM5C	5
KDM5D	2
KDM6A	1
KDM6B	7
KDR	2
KDSR	64
KEAP1	0
KEL	0
KERA	0
KGFLP1	0
KGFLP2	33
KHDC1	0
KHDC1L	0
KHDRBS1	6
KHDRBS2	1
KHDRBS3	0
KHK	0
KHNYN	276
KHSRP	6
KIAA0020	8
KIAA0040	2
KIAA0087	11
KIAA0100	8
KIAA0101	33
KIAA0125	3
KIAA0141	4
KIAA0146	82
KIAA0195	1
KIAA0196	0
KIAA0226	55
KIAA0232	3
KIAA0247	4
KIAA0319	6
KIAA0319L	52
KIAA0355	52
KIAA0368	4
KIAA0391	2
KIAA0408	37
KIAA0430	6
KIAA0513	43
KIAA0556	3
KIAA0586	2
KIAA0753	0
KIAA0754	9
KIAA0825	7
KIAA0895	11
KIAA0895L	8
KIAA0907	4
KIAA0913	212
KIAA0922	5
KIAA0930	25
KIAA0947	4
KIAA1009	0
KIAA1024	1
KIAA1033	6
KIAA1045	1
KIAA1107	0
KIAA1109	4
KIAA1143	79
KIAA1147	164
KIAA1161	28
KIAA1191	71
KIAA1199	140
KIAA1210	20
KIAA1211	0
KIAA1217	0
KIAA1239	1
KIAA1244	29
KIAA1257	0
KIAA1279	1
KIAA1324	82
KIAA1324L	5
KIAA1328	2
KIAA1377	50
KIAA1407	19
KIAA1429	3
KIAA1430	2
KIAA1432	93
KIAA1456	458
KIAA1462	1
KIAA1467	27
KIAA1468	3
KIAA1522	22
KIAA1524	2
KIAA1549	19
KIAA1586	0
KIAA1598	6
KIAA1614	114
KIAA1644	3
KIAA1656	2
KIAA1671	24
KIAA1683	2
KIAA1704	4
KIAA1715	18
KIAA1731	159
KIAA1737	148
KIAA1751	69
KIAA1755	10
KIAA1804	1
KIAA1841	35
KIAA1875	42
KIAA1908	2
KIAA1919	100
KIAA1958	1
KIAA1967	162
KIAA1984	38
KIAA2013	46
KIAA2018	134
KIAA2022	0
KIAA2026	18
KIDINS220	4
KIF11	47
KIF12	0
KIF13A	4
KIF13B	5
KIF14	26
KIF15	0
KIF16B	2
KIF17	0
KIF18A	0
KIF18B	0
KIF19	0
KIF1A	1
KIF1B	120
KIF1C	55
KIF20A	16
KIF20B	2
KIF21A	0
KIF21B	5
KIF22	20
KIF23	0
KIF24	55
KIF25	0
KIF26A	0
KIF26B	7
KIF27	2
KIF2A	26
KIF2B	0
KIF2C	9
KIF3A	47
KIF3B	29
KIF3C	0
KIF4A	0
KIF4B	0
KIF5A	0
KIF5B	13
KIF5C	0
KIF6	0
KIF7	0
KIF9	15
KIFAP3	0
KIFC1	2
KIFC2	2
KIFC3	1
KIN	0
KIR2DL1	0
KIR2DL3	0
KIR2DL4	0
KIR2DS4	0
KIR3DL1	0
KIR3DL2	0
KIR3DL3	0
KIR3DX1	0
KIRREL	0
KIRREL2	0
KIRREL3	14
KISS1	0
KISS1R	4
KIT	0
KITLG	0
KL	0
KLB	151
KLC1	5
KLC2	6
KLC3	6
KLC4	3
KLF1	0
KLF10	0
KLF11	2
KLF12	6
KLF13	21
KLF14	0
KLF15	0
KLF16	0
KLF17	0
KLF2	26
KLF3	7
KLF4	9
KLF5	0
KLF6	6
KLF7	3
KLF8	14
KLF9	16
KLHDC1	0
KLHDC10	1
KLHDC2	83
KLHDC3	1
KLHDC4	0
KLHDC7A	0
KLHDC7B	1
KLHDC8A	0
KLHDC8B	1
KLHDC9	7
KLHL1	0
KLHL10	10
KLHL11	2
KLHL12	63
KLHL13	0
KLHL14	9
KLHL15	1
KLHL17	0
KLHL18	1
KLHL2	2
KLHL20	5
KLHL21	0
KLHL22	3
KLHL24	13
KLHL25	1
KLHL26	0
KLHL28	15
KLHL29	96
KLHL3	0
KLHL30	6
KLHL31	1
KLHL32	21
KLHL33	0
KLHL34	3
KLHL35	3
KLHL36	3
KLHL38	0
KLHL4	0
KLHL5	51
KLHL6	45
KLHL7	5
KLHL8	40
KLHL9	0
KLK1	1
KLK10	13
KLK11	0
KLK12	0
KLK13	0
KLK14	0
KLK15	0
KLK2	0
KLK3	0
KLK4	0
KLK5	0
KLK6	0
KLK7	10
KLK8	0
KLK9	0
KLKB1	0
KLKP1	0
KLLN	37
KLRAP1	0
KLRB1	12
KLRC1	0
KLRC2	0
KLRC3	1
KLRD1	407
KLRF1	12
KLRF2	0
KLRG1	12
KLRG2	0
KLRK1	5
KMO	232
KNCN	0
KNDC1	1
KNG1	3
KNTC1	0
KPNA1	168
KPNA2	0
KPNA3	1
KPNA4	33
KPNA5	0
KPNA6	106
KPNA7	0
KPNB1	10
KPRP	0
KPTN	0
KRAS	138
KRBA1	6
KRBA2	9
KRBOX1	0
KRCC1	5
KREMEN1	166
KREMEN2	0
KRI1	78
KRIT1	13
KRR1	1195
KRT1	0
KRT10	3
KRT12	1
KRT13	0
KRT14	0
KRT15	0
KRT16	0
KRT16P2	0
KRT16P3	0
KRT17	0
KRT18	42
KRT18P55	1
KRT19	0
KRT2	0
KRT20	2
KRT222	1
KRT23	0
KRT24	0
KRT25	0
KRT26	0
KRT27	0
KRT28	0
KRT3	0
KRT31	0
KRT32	0
KRT33A	0
KRT33B	0
KRT34	0
KRT35	0
KRT36	0
KRT37	0
KRT38	0
KRT39	0
KRT4	0
KRT40	0
KRT42P	50
KRT5	1
KRT6A	0
KRT6B	0
KRT6C	0
KRT7	0
KRT71	0
KRT72	0
KRT73	11
KRT74	0
KRT75	0
KRT76	0
KRT77	0
KRT78	0
KRT79	0
KRT8	1
KRT80	0
KRT81	0
KRT82	0
KRT83	0
KRT84	0
KRT85	0
KRT86	1
KRT8P41	1
KRT9	0
KRTAP1-1	0
KRTAP1-3	0
KRTAP1-5	0
KRTAP10-1	0
KRTAP10-10	0
KRTAP10-11	0
KRTAP10-12	0
KRTAP10-2	1
KRTAP10-3	0
KRTAP10-4	0
KRTAP10-5	0
KRTAP10-6	0
KRTAP10-7	0
KRTAP10-8	0
KRTAP10-9	0
KRTAP11-1	0
KRTAP12-1	0
KRTAP12-2	0
KRTAP12-3	0
KRTAP12-4	0
KRTAP13-1	0
KRTAP13-2	0
KRTAP13-3	0
KRTAP13-4	0
KRTAP15-1	1
KRTAP16-1	0
KRTAP17-1	0
KRTAP19-1	0
KRTAP19-2	0
KRTAP19-3	0
KRTAP19-4	0
KRTAP19-5	0
