gene symbol	(count) FRA_49_MW_1194
GSS	1
GSTA1	0
GSTA2	0
GSTA3	0
GSTA4	0
GSTA5	0
GSTA7P	0
GSTCD	6
GSTK1	2
GSTM1	0
GSTM2	6
GSTM2P1	0
GSTM3	64
GSTM4	0
GSTM5	0
GSTO1	8
GSTO2	0
GSTP1	0
GSTT1	47
GSTT2	0
GSTTP1	0
GSTTP2	27
GSTZ1	1
GSX1	0
GSX2	0
GTDC1	0
GTF2A1	1
GTF2A2	0
GTF2B	2
GTF2E1	15
GTF2E2	0
GTF2F1	6
GTF2F2	0
GTF2H1	1
GTF2H2	23
GTF2H2B	19
GTF2H2C	6
GTF2H3	0
GTF2H4	0
GTF2H5	38
GTF2I	1
GTF2IP1	0
GTF2IRD1	1
GTF2IRD2	8
GTF2IRD2B	6
GTF2IRD2P1	1
GTF3A	32
GTF3C1	2
GTF3C2	2
GTF3C3	0
GTF3C4	0
GTF3C5	0
GTF3C6	1
GTPBP1	199
GTPBP10	89
GTPBP2	8
GTPBP3	19
GTPBP4	0
GTPBP6	0
GTPBP8	11
GTSE1	5
GTSF1	1
GTSF1L	0
GUCA1A	0
GUCA1B	20
GUCA1C	0
GUCA2A	0
GUCA2B	0
GUCY1A2	0
GUCY1A3	0
GUCY1B2	4
GUCY1B3	0
GUCY2C	3
GUCY2D	0
GUCY2F	0
GUCY2GP	0
GUF1	29
GUK1	0
GULP1	0
GUSB	1
GUSBP1	4
GUSBP10	0
GUSBP11	1
GUSBP2	1
GUSBP3	35
GUSBP4	0
GUSBP5	0
GUSBP9	0
GVINP1	21
GXYLT1	5
GXYLT2	0
GYG1	2
GYG2	0
GYG2P1	3
GYLTL1B	15
GYPA	0
GYPB	1
GYPC	2
GYPE	3
GYS1	19
GYS2	0
GZF1	89
GZMA	0
GZMB	3
GZMH	0
GZMK	0
GZMM	0
H19	2
H1F0	2
H1FNT	5
H1FOO	0
H1FX	40
H2AFB3	0
H2AFJ	0
H2AFV	24
H2AFX	1
H2AFY	5
H2AFY2	5
H2AFZ	8
H2BFM	0
H2BFWT	0
H2BFXP	0
H3F3A	2
H3F3B	8
H3F3C	0
H6PD	48
HAAO	4
HABP2	0
HABP4	1
HACE1	0
HACL1	0
HADH	0
HADHA	9
HADHB	2
HAGH	2
HAGHL	4
HAL	0
HAMP	0
HAND1	0
HAND2	0
HAO1	0
HAO2	0
HAP1	0
HAPLN1	0
HAPLN2	0
HAPLN3	0
HAPLN4	0
HAR1A	3
HAR1B	0
HARBI1	0
HARS	3
HARS2	0
HAS1	6
HAS2	0
HAS2-AS1	0
HAS3	90
HAT1	2
HAUS1	2
HAUS2	44
HAUS4	1
HAUS5	27
HAUS6	20
HAUS7	0
HAUS8	0
HAVCR1	5
HAVCR2	14
HAX1	0
HBA1	0
HBA2	0
HBB	0
HBBP1	0
HBD	0
HBE1	0
HBEGF	1
HBG1	0
HBG2	0
HBM	0
HBP1	109
HBQ1	0
HBS1L	7
HBZ	0
HCAR1	32
HCAR2	0
HCAR3	0
HCCS	0
HCFC1	2
HCFC1R1	5
HCFC2	1
HCG11	72
HCG18	29
HCG22	10
HCG26	0
HCG27	6
HCG4	0
HCG4B	0
HCG9	0
HCK	7
HCLS1	7
HCN1	0
HCN2	0
HCN3	0
HCN4	0
HCP5	5
HCRT	0
HCRTR1	16
HCRTR2	0
HCST	11
HDAC1	18
HDAC10	13
HDAC11	0
HDAC2	18
HDAC3	0
HDAC4	0
HDAC5	26
HDAC6	0
HDAC7	17
HDAC8	0
HDAC9	0
HDC	0
HDDC2	0
HDDC3	2
HDGF	8
HDGFL1	0
HDGFRP2	7
HDGFRP3	3
HDHD1	0
HDHD2	0
HDHD3	0
HDLBP	4
HDX	2
HEATR1	393
HEATR2	1
HEATR3	11
HEATR4	42
HEATR5A	19
HEATR5B	1
HEATR6	0
HEATR7A	0
HEATR7B1	0
HEATR8-TTC4	25
HEBP1	7
HEBP2	0
HECA	18
HECTD1	65
HECTD2	0
HECTD3	0
HECW1	0
HECW2	1
HEG1	2
HELB	0
HELLS	0
HELQ	0
HELT	0
HELZ	11
HEMGN	0
HEMK1	6
HENMT1	5
HEPACAM	0
HEPACAM2	0
HEPH	0
HEPHL1	11
HEPN1	0
HERC1	4
HERC2	0
HERC2P2	0
HERC2P3	0
HERC2P4	7
HERC2P7	12
HERC2P9	0
HERC3	2
HERC4	0
HERC5	0
HERC6	16
HERPUD1	1
HERPUD2	0
HES1	0
HES2	34
HES3	0
HES4	0
HES5	1
HES6	0
HES7	0
HESX1	0
HEXA	3
HEXB	2
HEXDC	30
HEXIM1	231
HEXIM2	14
HEY1	0
HEY2	0
HEYL	0
HFE	0
HFE2	0
HFM1	0
HGC6.3	0
HGD	0
HGF	0
HGFAC	0
HGS	7
HGSNAT	1
HHAT	1
HHATL	0
HHEX	1
HHIP	0
HHIPL1	0
HHIPL2	0
HHLA1	0
HHLA2	24
HHLA3	7
HIAT1	8
HIATL1	0
HIATL2	0
HIBADH	0
HIBCH	2
HIC1	5
HIC2	1
HIF1A	2
HIF1AN	0
HIF3A	23
HIGD1A	5
HIGD1B	13
HIGD1C	2
HIGD2A	7
HIGD2B	0
HILS1	0
HINFP	0
HINT1	0
HINT2	0
HINT3	36
HIP1	56
HIP1R	25
HIPK1	2
HIPK2	3
HIPK3	6
HIPK4	4
HIRA	1
HIRIP3	5
HIST1H1A	0
HIST1H1B	6
HIST1H1C	22
HIST1H1D	11
HIST1H1E	403
HIST1H1T	0
HIST1H2AA	0
HIST1H2AB	0
HIST1H2AC	1
HIST1H2AE	1
HIST1H2AG	0
HIST1H2AH	0
HIST1H2AJ	0
HIST1H2AK	7
HIST1H2AL	0
HIST1H2AM	0
HIST1H2BA	0
HIST1H2BB	0
HIST1H2BC	1
HIST1H2BD	7
HIST1H2BE	0
HIST1H2BF	2
HIST1H2BG	0
HIST1H2BH	0
HIST1H2BI	1
HIST1H2BJ	0
HIST1H2BK	6
HIST1H2BL	0
HIST1H2BM	0
HIST1H2BN	1
HIST1H2BO	0
HIST1H3A	1
HIST1H3B	0
HIST1H3C	0
HIST1H3D	0
HIST1H3E	0
HIST1H3F	0
HIST1H3G	0
HIST1H3H	0
HIST1H3I	2
HIST1H3J	0
HIST1H4A	1
HIST1H4B	0
HIST1H4C	0
HIST1H4D	1
HIST1H4E	0
HIST1H4F	0
HIST1H4G	0
HIST1H4H	0
HIST1H4I	1
HIST1H4J	0
HIST1H4K	0
HIST1H4L	1
HIST2H2AA4	0
HIST2H2AB	74
HIST2H2AC	18
HIST2H2BA	0
HIST2H2BC	0
HIST2H2BE	4
HIST2H2BF	9
HIST2H3C	0
HIST2H3D	1
HIST2H4A	0
HIST3H2A	0
HIST3H2BB	0
HIST3H3	0
HIST4H4	1
HIVEP1	0
HIVEP2	0
HIVEP3	1
HJURP	14
HK1	2
HK2	15
HK3	0
HKDC1	0
HKR1	0
HLA-A	27
HLA-B	43
HLA-C	17
HLA-DMA	0
HLA-DMB	1
HLA-DOA	12
HLA-DOB	0
HLA-DPA1	273
HLA-DPB1	3
HLA-DPB2	0
HLA-DQA1	18
HLA-DQA2	2
HLA-DQB1	1
HLA-DQB2	0
HLA-DRA	0
HLA-DRB1	10
HLA-DRB5	9
HLA-DRB6	0
HLA-E	13
HLA-F	13
HLA-F-AS1	162
HLA-G	1
HLA-H	25
HLA-J	19
HLA-L	38
HLCS	8
HLF	0
HLTF	14
HLX	1
HM13	35
HMBOX1	4
HMBS	2
HMCN1	0
HMG20A	2
HMG20B	1
HMGA1	17
HMGA1P7	0
HMGA2	1
HMGB1	21
HMGB2	7
HMGB3	2
HMGB3P1	24
HMGB4	0
HMGCL	0
HMGCLL1	0
HMGCR	39
HMGCS1	0
HMGCS2	0
HMGN1	51
HMGN2	49
HMGN2P46	5
HMGN3	2
HMGN4	0
HMGN5	0
HMGXB3	10
HMGXB4	2
HMHA1	38
HMHB1	0
HMMR	0
HMOX1	1
HMOX2	4
HMP19	0
HMSD	0
HMX1	0
HMX2	0
HMX3	0
HN1	5
HN1L	5
HNF1A	12
HNF1A-AS1	42
HNF1B	0
HNF4A	0
HNF4G	0
HNMT	6
HNRNPA0	1
HNRNPA1	26
HNRNPA1L2	3
HNRNPA2B1	9
HNRNPA3	60
HNRNPA3P1	1
HNRNPAB	72
HNRNPC	4
HNRNPCL1	0
HNRNPD	2
HNRNPF	5
HNRNPH1	3
HNRNPH3	16
HNRNPK	2
HNRNPKP3	0
HNRNPL	1
HNRNPM	6
HNRNPR	16
HNRNPU	56
HNRNPUL1	26
HNRPDL	7
HNRPLL	0
HOGA1	12
HOMER1	0
HOMER2	0
HOMER3	8
HOMEZ	10
HOOK1	0
HOOK2	0
HOOK3	83
HOPX	0
HORMAD1	0
HORMAD2	0
HOTAIR	0
HOTAIRM1	0
HOTTIP	0
HOXA1	0
HOXA11	0
HOXA13	0
HOXA2	3
HOXA3	4
HOXA4	0
HOXA5	0
HOXA6	0
HOXA7	0
HOXA9	0
HOXB1	0
HOXB13	0
HOXB2	6
HOXB3	15
HOXB4	0
HOXB5	0
HOXB6	0
HOXB7	0
HOXB8	0
HOXB9	0
HOXC10	0
HOXC11	0
HOXC12	0
HOXC13	0
HOXC6	0
HOXC8	0
HOXC9	0
HOXD1	0
HOXD10	0
HOXD11	0
HOXD12	0
HOXD13	0
HOXD3	0
HOXD4	0
HOXD8	0
HOXD9	0
HP	5
HP1BP3	40
HPCA	0
HPCAL1	1
HPCAL4	1
HPD	3
HPDL	11
HPGD	0
HPGDS	2
HPN	0
HPR	1
HPRT1	0
HPS1	0
HPS3	0
HPS4	1
HPS5	12
HPS6	5
HPSE	32
HPSE2	0
HPVC1	0
HPX	0
HPYR1	0
HR	0
HRAS	6
HRASLS	0
HRASLS2	1
HRASLS5	0
HRC	0
HRCT1	0
HRG	0
HRH1	5
HRH2	0
HRH3	1
HRH4	14
HRK	0
HRNR	4
HRSP12	0
HS1BP3	0
HS2ST1	1
HS3ST1	3
HS3ST2	0
HS3ST3A1	0
HS3ST3B1	1
HS3ST4	0
HS3ST5	1
HS3ST6	0
HS6ST1	0
HS6ST2	0
HS6ST3	0
HSBP1	0
HSBP1L1	22
HSCB	13
HSD11B1	1
HSD11B1L	0
HSD11B2	10
HSD17B1	113
HSD17B10	0
HSD17B11	1
HSD17B12	0
HSD17B13	12
HSD17B14	0
HSD17B2	1
HSD17B3	0
HSD17B4	0
HSD17B6	0
HSD17B7	8
HSD17B7P2	3
HSD17B8	2
HSD3B1	0
HSD3B2	0
HSD3B7	5
HSD3BP4	26
HSD52	0
HSDL1	2
HSDL2	4
HSF1	10
HSF2	8
HSF2BP	0
HSF5	3
HSFX2	0
HSFY1P1	0
HSFY2	0
HSH2D	15
HSP90AA1	8
HSP90AB1	6
HSP90AB4P	0
HSP90B1	19
HSPA12A	0
HSPA12B	20
HSPA13	0
HSPA14	6
HSPA1A	3
HSPA1B	2
HSPA1L	1
HSPA2	0
HSPA4	2
HSPA4L	4
HSPA5	5
HSPA6	1
HSPA7	0
HSPA8	4
HSPA9	4
HSPB1	1
HSPB11	0
HSPB2	1
HSPB3	0
HSPB6	0
HSPB7	0
HSPB8	0
HSPB9	2
HSPBAP1	1
HSPBP1	1
HSPD1	33
HSPE1	28
HSPG2	4
HSPH1	4
HTATIP2	1
HTATSF1	0
HTN1	0
HTN3	0
HTR1A	0
HTR1B	0
HTR1D	0
HTR1E	0
HTR1F	0
HTR2A	0
HTR2B	32
HTR2C	0
HTR3A	0
HTR3B	3
HTR3C	0
HTR3D	0
HTR3E	2
HTR4	0
HTR5A	0
HTR6	12
HTR7	1
HTR7P1	10
HTRA1	0
HTRA2	42
HTRA3	0
HTRA4	18
HTT	0
HULC	0
HUNK	16
HUS1	36
HUS1B	0
HUWE1	3
HVCN1	11
HYAL1	15
HYAL2	5
HYAL3	0
HYAL4	4
HYALP1	0
HYDIN	0
HYI	21
HYLS1	10
HYOU1	0
IAH1	8
IAPP	19
IARS	0
IARS2	10
IBA57	69
IBSP	0
IBTK	1
ICA1	3
ICA1L	339
ICAM1	3
ICAM2	0
ICAM3	8
ICAM4	0
ICAM5	0
ICK	6
ICMT	13
ICOS	0
ICOSLG	0
ICT1	0
ID1	0
ID2	1
ID3	0
ID4	0
IDE	0
IDH1	0
IDH2	9
IDH3A	4
IDH3B	2
IDH3G	0
IDI1	3
IDI2	26
IDI2-AS1	41
IDO1	22
IDO2	1
IDS	55
IDUA	1
IER2	8
IER3	11
IER3IP1	0
IER5	12
IER5L	0
IFFO1	0
IFFO2	3
IFI16	7
IFI27	0
IFI27L1	0
IFI27L2	0
IFI30	4
IFI35	2
IFI44	0
IFI44L	1
IFI6	0
IFIH1	2
IFIT1	9
IFIT1B	4
IFIT2	3
IFIT3	36
IFIT5	3
IFITM1	3
IFITM10	0
IFITM2	6
IFITM3	38
IFITM4P	0
IFITM5	10
IFLTD1	7
IFNA1	0
IFNA10	0
IFNA13	0
IFNA14	0
IFNA16	0
IFNA17	0
IFNA2	0
IFNA21	0
IFNA22P	0
IFNA4	0
IFNA5	0
IFNA6	0
IFNA7	0
IFNA8	0
IFNAR1	16
IFNAR2	9
IFNB1	0
IFNE	0
IFNG	18
IFNGR1	1
IFNGR2	38
IFNK	18
IFNW1	0
IFRD1	1
IFRD2	0
IFT122	1
IFT140	10
IFT172	19
IFT20	9
IFT27	0
IFT43	0
IFT46	9
IFT52	1
IFT57	3
IFT74	8
IFT80	1
IFT81	3
IFT88	1
IGBP1	1
IGDCC3	0
IGDCC4	0
IGF1	31
IGF1R	0
IGF2BP1	0
IGF2BP2	22
IGF2BP3	24
IGF2R	2
IGFALS	5
IGFBP1	0
IGFBP2	0
IGFBP3	0
IGFBP4	0
IGFBP5	0
IGFBP6	0
IGFBP7	13
IGFBPL1	0
IGFL1	0
IGFL2	0
IGFL3	0
IGFL4	1
IGFLR1	2
IGFN1	0
IGHMBP2	0
IGJ	0
IGLL1	0
IGLL3P	0
IGLL5	3
IGLON5	0
IGSF1	0
IGSF10	2
IGSF11	14
IGSF21	0
IGSF22	4
IGSF23	0
IGSF3	1
IGSF5	3
IGSF6	24
IGSF8	0
IGSF9	2
IGSF9B	1
IHH	0
IK	13
IKBIP	36
IKBKAP	0
IKBKB	1
IKBKE	6
IKBKG	0
IKZF1	3
IKZF2	1
IKZF3	0
IKZF4	1
IKZF5	4
IL10	25
IL10RA	5
IL10RB	20
IL11	12
IL11RA	0
IL12A	0
IL12B	1
IL12RB1	43
IL12RB2	3
IL13	0
IL13RA1	11
IL13RA2	0
IL15	11
IL15RA	1
IL16	14
IL17A	0
IL17B	2
IL17C	2
IL17D	4
IL17F	0
IL17RA	33
IL17RB	31
IL17RC	11
IL17RD	49
IL17RE	3
IL17REL	0
IL18	6
IL18BP	43
IL18R1	0
IL18RAP	0
IL19	0
IL1A	11
IL1B	2
IL1F10	0
IL1R1	6
IL1R2	0
IL1RAP	0
IL1RAPL1	0
IL1RAPL2	0
IL1RL1	2
IL1RL2	0
IL1RN	0
IL2	0
IL20	2
IL20RA	0
IL20RB	0
IL21	0
IL21R	9
IL22	3
IL22RA1	0
IL22RA2	0
IL23A	10
IL23R	20
IL24	409
IL25	0
IL26	23
IL27	2
IL27RA	7
IL2RA	1
IL2RB	0
IL2RG	0
IL3	0
IL31	0
IL31RA	1
IL32	5
IL33	0
IL34	4
IL36A	0
IL36B	0
IL36G	0
IL36RN	0
IL37	0
IL3RA	0
IL4	0
IL4I1	24
IL4R	1
IL5	1
IL5RA	0
IL6	0
IL6R	46
IL6ST	5
IL7	7
IL7R	3
IL8	0
IL9	0
IL9R	0
ILDR1	0
ILDR2	1
ILF2	12
ILF3	8
ILK	66
ILKAP	0
ILVBL	0
IMMP1L	24
IMMP2L	0
IMMT	49
IMP3	8
IMP4	0
IMPA1	3
IMPA2	0
IMPACT	4
IMPAD1	18
IMPDH1	69
IMPDH2	150
IMPG1	1
IMPG2	7
INA	0
INADL	91
INCA1	41
INCENP	5
INE2	96
INF2	3
ING1	14
ING2	0
ING3	0
ING4	0
ING5	14
INGX	33
INHA	0
INHBA	0
INHBB	0
INHBC	1
INHBE	5
INMT	38
INO80	1
INO80B	19
INO80C	3
INO80D	7
INO80E	1
INPP1	3
INPP4A	2
INPP4B	2
INPP5A	0
INPP5B	20
INPP5D	0
INPP5E	2
INPP5F	31
INPP5J	0
INPP5K	2
INPPL1	1
INS-IGF2	0
INSC	0
INSIG1	4
INSIG2	0
INSL3	0
INSL4	0
INSL5	0
INSL6	1
INSM1	0
INSM2	3
INSR	0
INSRR	0
INTS1	0
INTS10	1
INTS12	0
INTS2	20
INTS3	4
INTS4	3
INTS4L2	2
INTS5	2
INTS6	5
INTS7	19
INTS8	1
INTS9	2
INTU	0
INVS	11
IP6K1	5
IP6K2	0
IP6K3	0
IPCEF1	3
IPMK	5
IPO11	0
IPO13	0
IPO4	23
IPO5	0
IPO7	1
IPO8	0
IPO9	72
IPP	19
IPPK	19
IPW	0
IQCA1	0
IQCB1	0
IQCC	81
IQCD	3
IQCE	0
IQCF1	0
IQCF2	0
IQCF3	0
IQCF4	0
IQCF5	0
IQCF6	0
IQCG	7
IQCH	13
IQCJ	0
IQCK	3
IQGAP1	3
IQGAP2	1
IQGAP3	0
IQSEC1	4
IQSEC2	0
IQSEC3	0
IQUB	0
IRAK1	5
IRAK1BP1	0
IRAK2	9
IRAK3	7
IRAK4	36
IREB2	6
IRF1	122
IRF2	1
IRF2BP1	0
IRF2BP2	14
IRF2BPL	23
IRF3	6
IRF4	2
IRF5	33
IRF6	18
IRF7	32
IRF8	1
IRF9	0
IRG1	0
IRGC	1
IRGM	14
IRGQ	145
IRS1	1
IRS2	3
IRS4	0
IRX1	0
IRX2	0
IRX3	0
IRX4	3
IRX5	0
IRX6	1
ISCA1	4
ISCA2	0
ISCU	1
ISG15	2
ISG20	1
ISG20L2	17
ISL1	0
ISL2	0
ISLR	0
ISLR2	1
ISM1	2
ISM2	0
ISOC1	1
ISOC2	0
ISPD	29
ISX	2
ISYNA1	39
ITCH	5
ITFG1	1
ITFG2	8
ITFG3	0
ITGA10	0
ITGA11	5
ITGA2	49
ITGA2B	0
ITGA3	1
ITGA4	4
ITGA5	6
ITGA6	82
ITGA7	0
ITGA8	0
ITGA9	4
ITGAD	0
ITGAE	0
ITGAL	25
ITGAM	0
ITGAV	0
ITGAX	17
ITGB1	10
ITGB1BP1	1
ITGB1BP2	0
ITGB2	31
ITGB3	2
ITGB3BP	10
ITGB4	1
ITGB5	1
ITGB6	0
ITGB7	59
ITGB8	9
ITGBL1	0
ITIH1	0
ITIH2	11
ITIH3	6
ITIH4	1
ITIH5	104
ITK	1
ITLN1	0
ITLN2	0
ITM2A	31
ITM2B	11
ITM2C	0
ITPA	1
ITPK1	14
ITPK1-AS1	34
ITPKA	0
ITPKB	12
ITPKC	2
ITPR1	15
ITPR2	3
ITPR3	34
ITPRIP	0
ITPRIPL1	0
ITPRIPL2	22
ITSN1	0
ITSN2	13
IVD	90
IVL	0
IVNS1ABP	25
IWS1	0
IYD	14
IZUMO1	0
IZUMO2	0
IZUMO4	3
JAG1	12
JAG2	0
JAGN1	0
JAK1	5
JAK2	2
JAK3	50
JAKMIP1	0
JAKMIP2	0
JAKMIP3	7
JAM2	1
JAM3	19
JARID2	44
JAZF1	107
JDP2	0
JHDM1D	5
JKAMP	0
JMJD1C	8
JMJD4	8
JMJD6	84
JMJD7	0
JMJD8	158
JMY	4
JOSD1	35
JOSD2	3
JPH1	0
JPH2	0
JPH3	22
JPX	34
JRK	4
JRKL	1
JSRP1	1
JTB	4
JUN	2
JUNB	33
JUND	15
JUP	0
KAAG1	1
KAL1	0
KALRN	1
KANK1	1
KANK2	20
KANK3	7
KANK4	16
KARS	4
KAT2A	1
KAT2B	2
KAT5	59
KAT6A	4
KAT6B	4
KAT7	4
KAT8	1
KATNA1	18
KATNAL1	11
KATNAL2	77
KATNB1	0
KAZALD1	0
KAZN	0
KBTBD11	1
KBTBD12	49
KBTBD13	1
KBTBD2	0
KBTBD3	2
KBTBD4	43
KBTBD6	54
KBTBD7	17
KBTBD8	0
KC6	0
KCMF1	31
KCNA1	0
KCNA10	0
KCNA2	0
KCNA3	60
KCNA4	0
KCNA5	0
KCNA6	5
KCNA7	29
KCNAB1	68
KCNAB2	2
KCNAB3	5
KCNB1	0
KCNB2	0
KCNC1	13
KCNC2	0
KCNC3	0
KCNC4	1
KCND1	0
KCND2	0
KCND3	1
KCNE1	0
KCNE1L	0
KCNE2	1
KCNE3	10
KCNE4	40
KCNF1	0
KCNG1	0
KCNG2	1
KCNG3	0
KCNG4	0
KCNH1	18
KCNH2	2
KCNH3	5
KCNH4	2
KCNH5	0
KCNH6	18
KCNH7	3
KCNH8	5
KCNIP1	0
KCNIP2	1
KCNIP3	1
KCNIP4	42
KCNJ1	30
KCNJ10	4
KCNJ11	29
KCNJ12	0
KCNJ13	148
KCNJ14	4
KCNJ15	6
KCNJ16	1
KCNJ2	1
KCNJ3	0
KCNJ4	0
KCNJ5	55
KCNJ6	0
KCNJ8	3
KCNJ9	12
KCNK1	0
KCNK10	1
KCNK12	2
KCNK13	0
KCNK15	0
KCNK16	0
KCNK17	2
KCNK18	0
KCNK2	18
KCNK3	3
KCNK4	0
KCNK5	0
KCNK6	6
KCNK7	2
KCNK9	0
KCNMA1	0
KCNMB1	0
KCNMB2	1
KCNMB3	29
KCNMB4	0
KCNN1	3
KCNN2	20
KCNN3	14
KCNN4	1
KCNQ1	0
KCNQ1DN	0
KCNQ1OT1	949
KCNQ2	0
KCNQ3	1
KCNQ4	0
KCNQ5	4
KCNS1	90
KCNS2	0
KCNS3	0
KCNT1	2
KCNT2	0
KCNU1	0
KCNV1	0
KCNV2	5
KCP	13
KCTD1	0
KCTD10	2
KCTD11	0
KCTD12	3
KCTD13	0
KCTD14	29
KCTD15	0
KCTD16	0
KCTD17	0
KCTD18	0
KCTD19	2
KCTD2	1
KCTD20	233
KCTD21	7
KCTD3	0
KCTD4	23
KCTD5	0
KCTD6	0
KCTD7	2
KCTD8	0
KCTD9	7
KDELC1	0
KDELC2	15
KDELR1	0
KDELR2	1
KDELR3	102
KDM1A	22
KDM1B	22
KDM2A	0
KDM2B	68
KDM3A	33
KDM3B	2
KDM4A	2
KDM4B	2
KDM4C	11
KDM4D	0
KDM5A	2
KDM5B	1
KDM5C	0
KDM5D	0
KDM6A	0
KDM6B	3
KDR	0
KDSR	39
KEAP1	0
KEL	0
KERA	0
KGFLP1	0
KGFLP2	11
KHDC1	0
KHDC1L	0
KHDRBS1	2
KHDRBS2	0
KHDRBS3	0
KHK	2
KHNYN	157
KHSRP	0
KIAA0020	4
KIAA0040	2
KIAA0087	6
KIAA0100	5
KIAA0101	24
KIAA0125	1
KIAA0141	1
KIAA0146	58
KIAA0195	1
KIAA0196	0
KIAA0226	26
KIAA0232	1
KIAA0247	0
KIAA0319	4
KIAA0319L	37
KIAA0355	51
KIAA0368	3
KIAA0391	0
KIAA0408	26
KIAA0430	4
KIAA0513	20
KIAA0556	0
KIAA0586	0
KIAA0753	0
KIAA0754	13
KIAA0825	3
KIAA0895	1
KIAA0895L	3
KIAA0907	1
KIAA0913	153
KIAA0922	2
KIAA0930	10
KIAA0947	1
KIAA1009	1
KIAA1024	2
KIAA1033	2
KIAA1045	0
KIAA1107	0
KIAA1109	2
KIAA1143	52
KIAA1147	93
KIAA1161	15
KIAA1191	40
KIAA1199	82
KIAA1210	7
KIAA1211	1
KIAA1217	0
KIAA1239	1
KIAA1244	14
KIAA1257	1
KIAA1279	0
KIAA1324	55
KIAA1324L	0
KIAA1328	0
KIAA1377	24
KIAA1407	16
KIAA1429	0
KIAA1430	0
KIAA1432	77
KIAA1456	275
KIAA1462	0
KIAA1467	27
KIAA1468	3
KIAA1522	23
KIAA1524	1
KIAA1549	11
KIAA1586	0
KIAA1598	0
KIAA1614	57
KIAA1644	2
KIAA1656	1
KIAA1671	4
KIAA1683	1
KIAA1704	0
KIAA1715	5
KIAA1731	79
KIAA1737	67
KIAA1751	30
KIAA1755	3
KIAA1804	0
KIAA1841	15
KIAA1875	30
KIAA1908	0
KIAA1919	75
KIAA1958	0
KIAA1967	117
KIAA1984	41
KIAA2013	20
KIAA2018	82
KIAA2022	1
KIAA2026	8
KIDINS220	0
KIF11	18
KIF12	0
KIF13A	1
KIF13B	4
KIF14	10
KIF15	0
KIF16B	0
KIF17	0
KIF18A	0
KIF18B	0
KIF19	0
KIF1A	0
KIF1B	67
KIF1C	47
KIF20A	20
KIF20B	0
KIF21A	0
KIF21B	5
KIF22	8
KIF23	1
KIF24	41
KIF25	0
KIF26A	0
KIF26B	5
KIF27	3
KIF2A	19
KIF2B	0
KIF2C	9
KIF3A	27
KIF3B	10
KIF3C	0
KIF4A	1
KIF4B	0
KIF5A	0
KIF5B	3
KIF5C	0
KIF6	0
KIF7	0
KIF9	4
KIFAP3	0
KIFC1	1
KIFC2	1
KIFC3	2
KIN	0
KIR2DL1	0
KIR2DL3	0
KIR2DL4	0
KIR2DS4	0
KIR3DL1	0
KIR3DL2	0
KIR3DL3	0
KIR3DX1	0
KIRREL	0
KIRREL2	0
KIRREL3	3
KISS1	0
KISS1R	3
KIT	0
KITLG	0
KL	0
KLB	105
KLC1	3
KLC2	5
KLC3	1
KLC4	1
KLF1	0
KLF10	2
KLF11	1
KLF12	0
KLF13	18
KLF14	0
KLF15	0
KLF16	0
KLF17	0
KLF2	4
KLF3	8
KLF4	1
KLF5	0
KLF6	0
KLF7	1
KLF8	11
KLF9	10
KLHDC1	0
KLHDC10	0
KLHDC2	54
KLHDC3	1
KLHDC4	3
KLHDC7A	0
KLHDC7B	0
KLHDC8A	1
KLHDC8B	1
KLHDC9	1
KLHL1	0
KLHL10	3
KLHL11	3
KLHL12	38
KLHL13	0
KLHL14	5
KLHL15	0
KLHL17	0
KLHL18	0
KLHL2	1
KLHL20	8
KLHL21	1
KLHL22	2
KLHL24	7
KLHL25	0
KLHL26	0
KLHL28	17
KLHL29	55
KLHL3	1
KLHL30	4
KLHL31	0
KLHL32	9
KLHL33	1
KLHL34	2
KLHL35	1
KLHL36	1
KLHL38	0
KLHL4	0
KLHL5	35
KLHL6	17
KLHL7	0
KLHL8	12
KLHL9	0
KLK1	1
KLK10	6
KLK11	0
KLK12	0
KLK13	0
KLK14	0
KLK15	0
KLK2	0
KLK3	0
KLK4	0
KLK5	0
KLK6	0
KLK7	9
KLK8	0
KLK9	0
KLKB1	0
KLKP1	0
KLLN	24
KLRAP1	0
KLRB1	2
KLRC1	0
KLRC2	0
KLRC3	0
KLRD1	216
KLRF1	9
KLRF2	0
KLRG1	6
KLRG2	0
KLRK1	0
KMO	139
KNCN	0
KNDC1	0
KNG1	7
KNTC1	0
KPNA1	129
KPNA2	0
KPNA3	1
KPNA4	29
KPNA5	0
KPNA6	68
KPNA7	0
KPNB1	2
KPRP	0
KPTN	0
KRAS	121
KRBA1	1
KRBA2	6
KRBOX1	0
KRCC1	1
KREMEN1	107
KREMEN2	2
KRI1	28
KRIT1	9
KRR1	672
KRT1	0
KRT10	3
KRT12	1
KRT13	0
KRT14	0
KRT15	0
KRT16	0
KRT16P2	0
KRT16P3	0
KRT17	0
KRT18	20
KRT18P55	3
KRT19	0
KRT2	1
KRT20	0
KRT222	0
KRT23	0
KRT24	0
KRT25	0
KRT26	0
KRT27	0
KRT28	0
KRT3	0
KRT31	0
KRT32	0
KRT33A	0
KRT33B	0
KRT34	0
KRT35	0
KRT36	0
KRT37	0
KRT38	0
KRT39	0
KRT4	0
KRT40	0
KRT42P	24
KRT5	0
KRT6A	0
KRT6B	0
KRT6C	0
KRT7	0
KRT71	0
KRT72	0
KRT73	5
KRT74	0
KRT75	0
KRT76	0
