gene symbol	(count) FRA_46_MW_1176
C12orf28	0
C12orf29	32
C12orf36	0
C12orf39	0
C12orf4	1
C12orf40	0
C12orf42	0
C12orf43	4
C12orf44	1
C12orf45	0
C12orf49	1
C12orf5	99
C12orf50	0
C12orf52	0
C12orf54	0
C12orf55	0
C12orf56	0
C12orf57	0
C12orf60	0
C12orf61	59
C12orf63	0
C12orf65	70
C12orf66	0
C12orf68	0
C12orf71	2
C12orf73	9
C12orf74	0
C12orf75	1
C12orf76	15
C12orf77	23
C13orf35	1
C14orf1	13
C14orf105	44
C14orf119	2
C14orf132	33
C14orf142	5
C14orf159	1
C14orf166	0
C14orf166B	3
C14orf169	1
C14orf177	0
C14orf178	20
C14orf180	0
C14orf182	18
C14orf183	0
C14orf2	0
C14orf23	12
C14orf28	1
C14orf37	0
C14orf39	0
C14orf64	4
C14orf79	4
C14orf80	3
C14orf93	0
C15orf26	0
C15orf27	31
C15orf32	0
C15orf37	70
C15orf39	5
C15orf40	90
C15orf41	0
C15orf43	0
C15orf48	0
C15orf52	17
C15orf53	0
C15orf54	2
C15orf56	0
C15orf57	4
C15orf59	0
C15orf60	10
C15orf61	2
C15orf62	55
C16orf11	0
C16orf13	0
C16orf3	2
C16orf45	8
C16orf46	0
C16orf52	0
C16orf54	5
C16orf55	0
C16orf58	3
C16orf59	1
C16orf62	16
C16orf70	9
C16orf71	20
C16orf72	8
C16orf74	0
C16orf78	0
C16orf80	0
C16orf82	0
C16orf86	2
C16orf87	0
C16orf89	8
C16orf90	1
C16orf91	2
C16orf92	0
C16orf93	3
C16orf95	0
C17orf100	25
C17orf102	3
C17orf103	36
C17orf104	24
C17orf105	0
C17orf107	14
C17orf47	0
C17orf50	2
C17orf51	0
C17orf53	10
C17orf58	7
C17orf59	2
C17orf62	37
C17orf64	0
C17orf65	45
C17orf66	2
C17orf67	1
C17orf70	5
C17orf72	370
C17orf74	0
C17orf75	75
C17orf77	18
C17orf78	9
C17orf80	0
C17orf82	0
C17orf85	3
C17orf89	1
C17orf96	0
C17orf97	7
C17orf98	0
C17orf99	0
C18orf21	2
C18orf23	0
C18orf25	1
C18orf32	45
C18orf42	0
C18orf54	0
C18orf56	0
C18orf61	0
C18orf63	0
C18orf8	109
C19orf10	7
C19orf12	6
C19orf18	0
C19orf24	0
C19orf25	0
C19orf26	0
C19orf33	4
C19orf35	65
C19orf38	1
C19orf40	8
C19orf43	11
C19orf44	32
C19orf45	0
C19orf47	1
C19orf48	2
C19orf52	0
C19orf53	0
C19orf54	19
C19orf55	0
C19orf57	0
C19orf59	7
C19orf60	1
C19orf66	8
C19orf67	9
C19orf68	1
C19orf69	0
C19orf70	4
C19orf71	26
C19orf73	5
C19orf77	6
C1D	17
C1GALT1	10
C1GALT1C1	0
C1QA	0
C1QB	0
C1QBP	45
C1QC	0
C1QL1	0
C1QL2	0
C1QL3	61
C1QL4	0
C1QTNF1	0
C1QTNF2	8
C1QTNF4	0
C1QTNF6	17
C1QTNF7	11
C1QTNF8	0
C1QTNF9	0
C1QTNF9B	1
C1R	0
C1RL	22
C1S	0
C1orf100	1
C1orf101	0
C1orf105	0
C1orf106	4
C1orf109	0
C1orf110	0
C1orf111	1
C1orf112	34
C1orf115	0
C1orf116	0
C1orf122	19
C1orf123	12
C1orf127	0
C1orf131	0
C1orf140	26
C1orf141	2
C1orf146	3
C1orf158	0
C1orf159	0
C1orf162	3
C1orf168	0
C1orf170	0
C1orf172	2
C1orf173	0
C1orf174	40
C1orf177	2
C1orf180	0
C1orf185	0
C1orf186	0
C1orf189	0
C1orf192	37
C1orf194	3
C1orf198	1
C1orf200	69
C1orf204	21
C1orf21	1
C1orf210	19
C1orf213	8
C1orf216	2
C1orf220	18
C1orf222	0
C1orf226	2
C1orf227	0
C1orf228	3
C1orf229	17
C1orf27	1
C1orf35	12
C1orf43	1
C1orf50	0
C1orf51	0
C1orf52	6
C1orf53	0
C1orf54	0
C1orf56	469
C1orf61	0
C1orf63	8
C1orf64	0
C1orf65	0
C1orf68	0
C1orf74	39
C1orf85	1
C1orf86	22
C1orf87	0
C1orf94	0
C1orf95	16
C2	4
C20orf112	61
C20orf141	0
C20orf144	2
C20orf166	0
C20orf173	13
C20orf194	0
C20orf195	0
C20orf196	0
C20orf197	0
C20orf201	3
C20orf202	0
C20orf203	14
C20orf26	0
C20orf27	1
C20orf85	0
C20orf96	0
C21orf119	1
C21orf128	0
C21orf15	0
C21orf2	72
C21orf33	8
C21orf37	2
C21orf49	2
C21orf54	0
C21orf58	0
C21orf59	0
C21orf62	180
C21orf67	83
C21orf88	0
C21orf90	0
C22orf15	58
C22orf23	48
C22orf24	3
C22orf26	17
C22orf31	0
C22orf34	0
C22orf39	5
C22orf42	0
C22orf43	0
C22orf46	2
C2CD2	10
C2CD2L	1
C2CD3	2
C2CD4A	16
C2CD4B	0
C2CD4C	0
C2CD4D	14
C2orf15	29
C2orf16	14
C2orf27A	0
C2orf27B	0
C2orf40	0
C2orf42	0
C2orf43	1
C2orf44	2
C2orf47	0
C2orf48	0
C2orf49	0
C2orf50	0
C2orf53	0
C2orf54	5
C2orf57	0
C2orf61	0
C2orf62	10
C2orf66	0
C2orf68	36
C2orf69	8
C2orf70	0
C2orf71	2
C2orf72	0
C2orf73	0
C2orf74	1
C2orf76	0
C2orf78	1
C2orf80	0
C2orf81	3
C2orf82	0
C2orf83	8
C2orf88	71
C3	0
C3AR1	11
C3P1	0
C3orf14	0
C3orf17	164
C3orf18	4
C3orf20	0
C3orf22	0
C3orf27	12
C3orf30	0
C3orf33	15
C3orf35	0
C3orf36	0
C3orf37	0
C3orf38	0
C3orf43	1
C3orf49	18
C3orf52	9
C3orf55	0
C3orf56	0
C3orf58	2
C3orf62	37
C3orf65	1
C3orf67	0
C3orf70	12
C3orf72	22
C3orf79	0
C4A	0
C4B	0
C4BPA	1
C4BPB	0
C4orf17	1
C4orf19	46
C4orf21	0
C4orf22	0
C4orf26	29
C4orf27	1
C4orf29	3
C4orf3	14
C4orf32	1
C4orf33	0
C4orf36	0
C4orf40	7
C4orf42	7
C4orf45	1
C4orf46	1
C4orf47	0
C4orf48	0
C4orf51	0
C4orf6	0
C5	2
C5AR1	3
C5orf15	0
C5orf20	0
C5orf22	0
C5orf24	33
C5orf25	3
C5orf27	4
C5orf28	22
C5orf30	0
C5orf34	13
C5orf38	0
C5orf42	2
C5orf45	32
C5orf46	0
C5orf47	0
C5orf48	0
C5orf49	0
C5orf51	1
C5orf52	0
C5orf54	0
C5orf55	18
C5orf56	822
C5orf58	26
C5orf60	2
C5orf63	3
C5orf64	19
C6	0
C6orf1	4
C6orf10	15
C6orf106	1
C6orf118	0
C6orf120	116
C6orf123	20
C6orf132	13
C6orf136	21
C6orf141	0
C6orf147	21
C6orf15	0
C6orf163	0
C6orf164	0
C6orf165	0
C6orf170	11
C6orf195	0
C6orf201	16
C6orf203	0
C6orf211	0
C6orf222	0
C6orf223	0
C6orf226	1
C6orf25	12
C6orf47	0
C6orf48	0
C6orf52	0
C6orf57	0
C6orf58	1
C6orf62	10
C6orf70	0
C6orf89	14
C6orf99	0
C7	14
C7orf10	0
C7orf13	0
C7orf25	0
C7orf26	1
C7orf31	2
C7orf33	0
C7orf34	0
C7orf41	2
C7orf43	41
C7orf49	175
C7orf50	0
C7orf55	1
C7orf57	3
C7orf60	0
C7orf61	0
C7orf62	0
C7orf63	7
C7orf65	12
C7orf66	0
C7orf69	0
C7orf71	13
C7orf72	0
C8A	0
C8B	0
C8G	3
C8orf22	0
C8orf31	30
C8orf33	69
C8orf34	0
C8orf37	12
C8orf4	0
C8orf42	0
C8orf44	51
C8orf46	0
C8orf47	0
C8orf48	0
C8orf49	11
C8orf56	0
C8orf58	3
C8orf59	36
C8orf74	0
C8orf76	0
C8orf86	17
C9	0
C9orf102	32
C9orf106	0
C9orf114	25
C9orf116	0
C9orf117	13
C9orf123	0
C9orf129	0
C9orf131	78
C9orf135	0
C9orf139	61
C9orf142	4
C9orf152	1
C9orf153	0
C9orf156	2
C9orf16	4
C9orf163	1
C9orf169	3
C9orf170	0
C9orf171	1
C9orf172	0
C9orf173	0
C9orf24	1
C9orf3	15
C9orf37	37
C9orf40	6
C9orf41	0
C9orf43	0
C9orf47	21
C9orf50	1
C9orf53	0
C9orf57	1
C9orf62	0
C9orf64	13
C9orf66	101
C9orf69	4
C9orf72	2
C9orf78	27
C9orf84	58
C9orf85	22
C9orf89	4
C9orf9	0
C9orf91	17
C9orf96	41
CA1	6
CA10	0
CA11	4
CA12	11
CA13	16
CA14	35
CA2	0
CA3	0
CA4	0
CA5A	1
CA5B	42
CA5BP1	0
CA6	99
CA7	2
CA8	0
CA9	0
CAB39	19
CAB39L	0
CABIN1	4
CABLES1	4
CABLES2	29
CABP1	0
CABP2	0
CABP4	94
CABP5	0
CABP7	50
CABS1	0
CABYR	7
CACHD1	0
CACNA1A	0
CACNA1B	0
CACNA1C	35
CACNA1D	1
CACNA1E	0
CACNA1F	5
CACNA1G	0
CACNA1H	1
CACNA1I	1
CACNA1S	0
CACNA2D1	0
CACNA2D2	35
CACNA2D3	0
CACNA2D4	31
CACNB1	2
CACNB2	120
CACNB3	6
CACNB4	0
CACNG1	7
CACNG2	0
CACNG3	0
CACNG4	3
CACNG5	0
CACNG6	0
CACNG7	0
CACNG8	106
CACYBP	87
CAD	0
CADM1	0
CADM2	0
CADM3	0
CADM4	2
CADPS	0
CADPS2	0
CAGE1	5
CALB1	32
CALB2	0
CALCA	1
CALCB	0
CALCOCO1	2
CALCOCO2	13
CALCR	0
CALCRL	0
CALD1	1
CALHM1	10
CALHM2	12
CALHM3	0
CALM1	3
CALM2	53
CALM3	14
CALML3	0
CALML4	240
CALML5	0
CALML6	0
CALN1	20
CALR	42
CALR3	0
CALU	29
CALY	0
CAMK1	73
CAMK1D	53
CAMK1G	0
CAMK2A	0
CAMK2B	1
CAMK2D	10
CAMK2G	5
CAMK2N1	2
CAMK2N2	2
CAMK4	1
CAMKK1	0
CAMKK2	33
CAMKMT	1
CAMKV	0
CAMLG	25
CAMP	0
CAMSAP1	2
CAMTA1	0
CAMTA2	20
CAND1	0
CAND2	31
CANT1	1
CANX	32
CAP1	28
CAP2	0
CAPG	3
CAPN1	11
CAPN10	2
CAPN11	0
CAPN12	98
CAPN13	0
CAPN14	0
CAPN2	49
CAPN3	23
CAPN5	0
CAPN6	0
CAPN7	56
CAPN8	0
CAPN9	0
CAPNS1	4
CAPNS2	0
CAPRIN1	4
CAPRIN2	0
CAPS	22
CAPS2	0
CAPSL	0
CAPZA1	5
CAPZA2	0
CAPZA3	0
CAPZB	0
CARD10	0
CARD11	4
CARD14	63
CARD16	1
CARD17	0
CARD18	0
CARD6	23
CARD8	35
CARD9	6
CARHSP1	55
CARKD	31
CARM1	36
CARNS1	36
CARS	2
CARS2	9
CARTPT	0
CASC1	9
CASC2	1
CASC3	11
CASC4	15
CASC5	0
CASD1	0
CASK	0
CASKIN1	65
CASKIN2	8
CASP1	1
CASP10	27
CASP12	0
CASP14	6
CASP2	43
CASP3	0
CASP4	2
CASP5	0
CASP6	101
CASP7	1
CASP8	47
CASP8AP2	1
CASP9	1
CASQ1	6
CASQ2	1
CASR	0
CASS4	5
CAST	262
CASZ1	10
CAT	3
CATSPER1	0
CATSPER2	5
CATSPER2P1	24
CATSPER3	0
CATSPER4	0
CATSPERB	0
CATSPERG	0
CAV1	0
CAV2	22
CAV3	0
CBFA2T2	55
CBFA2T3	2
CBFB	1
CBL	7
CBLB	0
CBLC	0
CBLL1	4
CBLN1	0
CBLN2	0
CBLN3	0
CBLN4	0
CBR1	1
CBR3	10
CBR4	0
CBS	8
CBWD1	0
CBWD2	0
CBWD3	0
CBWD5	0
CBWD6	0
CBX1	17
CBX2	0
CBX3	6
CBX4	7
CBX5	100
CBX6	2
CBX7	3
CBX8	0
CBY1	2
CBY3	8
CC2D1A	6
CC2D1B	35
CC2D2A	275
CC2D2B	17
CCAR1	8
CCBE1	46
CCBL1	0
CCBL2	2
CCBP2	44
CCDC101	6
CCDC102A	1
CCDC102B	0
CCDC103	0
CCDC104	10
CCDC105	0
CCDC106	1
CCDC107	5
CCDC108	0
CCDC109B	2
CCDC11	0
CCDC110	0
CCDC111	2
CCDC112	1
CCDC113	26
CCDC114	7
CCDC115	3
CCDC116	0
CCDC117	10
CCDC12	5
CCDC120	42
CCDC121	20
CCDC122	27
CCDC124	21
CCDC125	42
CCDC126	0
CCDC127	1
CCDC129	0
CCDC13	1
CCDC130	2
CCDC132	0
CCDC134	1
CCDC135	0
CCDC136	0
CCDC137	17
CCDC138	0
CCDC14	0
CCDC140	0
CCDC141	4
CCDC144A	1
CCDC144B	163
CCDC144NL	3
CCDC146	1
CCDC147	0
CCDC148	28
CCDC149	0
CCDC15	0
CCDC150	0
CCDC151	0
CCDC152	2
CCDC153	0
CCDC154	4
CCDC155	0
CCDC157	65
CCDC158	0
CCDC159	0
CCDC160	0
CCDC162P	0
CCDC163P	11
CCDC166	0
CCDC167	6
CCDC17	4
CCDC18	38
CCDC19	0
CCDC22	4
CCDC23	6
CCDC24	0
CCDC25	3
CCDC27	1
CCDC28A	1
CCDC28B	19
CCDC3	0
CCDC30	19
CCDC33	0
CCDC34	1
CCDC36	9
CCDC37	12
CCDC38	5
CCDC39	175
CCDC40	0
CCDC41	25
CCDC42	0
CCDC42B	77
CCDC43	1
CCDC47	2
CCDC50	5
CCDC51	0
CCDC53	0
CCDC54	1
CCDC57	3
CCDC58	7
CCDC59	3
CCDC6	2
CCDC60	0
CCDC61	1
CCDC62	1
CCDC63	0
CCDC64	10
CCDC64B	4
CCDC65	16
CCDC66	61
CCDC67	5
CCDC68	8
CCDC69	35
CCDC7	8
CCDC70	0
CCDC71	2
CCDC73	391
CCDC74A	0
CCDC74B	0
CCDC77	23
CCDC78	22
CCDC79	0
CCDC8	11
CCDC80	2
CCDC81	0
CCDC82	1
CCDC83	0
CCDC84	149
CCDC85A	0
CCDC85B	0
CCDC85C	78
CCDC86	9
CCDC87	0
CCDC88A	33
CCDC88B	13
CCDC88C	5
CCDC89	0
CCDC9	3
CCDC90B	6
CCDC91	0
CCDC92	3
CCDC93	0
CCDC94	3
CCDC96	3
CCDC97	80
CCHCR1	0
CCIN	0
CCK	0
CCKAR	0
CCKBR	0
CCL1	0
CCL11	0
CCL13	0
CCL14	0
CCL16	12
CCL17	0
CCL18	0
CCL19	0
CCL2	0
CCL20	0
CCL21	0
CCL22	28
CCL23	0
CCL24	0
CCL25	0
CCL26	0
CCL27	0
CCL28	12
CCL3	6
CCL3L1	1
CCL3L3	0
CCL4	5
CCL4L2	1
CCL5	79
CCL7	0
CCL8	0
CCM2	2
CCNA1	1
CCNA2	79
CCNB1	0
CCNB1IP1	5
CCNB2	5
CCNB3	0
CCNC	9
CCND1	5
CCND2	3
CCND3	9
CCNDBP1	1
CCNE1	0
CCNE2	81
CCNF	1
CCNG1	2
CCNG2	0
CCNH	14
CCNI	9
CCNI2	14
CCNJ	43
CCNJL	0
CCNK	8
CCNL1	52
CCNL2	2
CCNO	0
CCNT1	1
CCNT2	1
CCNY	2
CCNYL1	8
CCP110	18
CCPG1	83
CCR1	2
CCR10	3
CCR2	2
CCR3	0
CCR4	0
CCR5	2
CCR6	50
CCR7	0
CCR8	5
CCR9	28
CCRL1	29
CCRL2	0
CCRN4L	51
CCS	1
CCT2	0
CCT3	8
CCT4	0
CCT5	1
CCT6A	0
CCT6B	0
CCT6P1	15
CCT6P3	28
CCT7	2
CCT8	54
CCT8L2	3
CCZ1	2
CD101	1
CD109	17
CD14	45
CD151	10
CD160	51
CD163	1
CD163L1	0
CD164	0
CD164L2	0
CD177	0
CD180	3
CD19	1
CD1A	1
CD1B	0
CD1C	0
CD1D	2
CD1E	0
CD2	4
CD200	0
CD200R1	0
CD200R1L	1
CD207	1
CD209	15
CD22	6
CD226	0
CD244	47
CD247	5
CD248	1
CD27	17
CD274	1
CD276	0
CD28	14
CD2AP	14
CD2BP2	10
CD300A	4
CD300C	1
CD300E	21
CD300LB	23
CD300LD	0
CD300LF	4
CD300LG	16
CD302	338
CD320	0
CD33	2
CD34	0
CD36	15
CD37	15
CD38	1
CD3D	1
CD3E	2
CD3EAP	197
CD3G	7
CD4	2
CD40	0
CD40LG	14
CD44	5
CD46	37
CD47	1
CD48	5
CD5	26
CD52	8
CD53	2
CD55	3
CD58	0
CD59	1
CD5L	0
CD6	6
CD63	5
CD68	62
CD69	5
CD7	1
CD70	0
CD72	8
CD74	51
CD79A	3
CD79B	2
CD80	11
CD81	1
CD82	15
CD83	0
CD84	85
CD86	2
CD8A	14
CD8B	3
CD9	1
CD93	11
CD96	8
CD97	2
CD99	0
CD99L2	19
CD99P1	0
CDA	0
CDADC1	2
CDAN1	25
CDC123	4
CDC14A	6
CDC14B	1
CDC14C	7
CDC16	21
CDC20	5
CDC20B	1
CDC23	0
CDC25A	0
CDC25B	12
CDC25C	0
CDC26	11
CDC27	0
CDC34	1
CDC37	13
CDC37L1	11
CDC40	40
CDC42	22
CDC42BPA	9
CDC42BPB	12
CDC42BPG	0
CDC42EP1	1
CDC42EP2	0
CDC42EP3	89
CDC42EP4	0
CDC42EP5	1
CDC42SE1	4
CDC42SE2	50
CDC45	0
CDC5L	0
CDC6	6
CDC7	5
CDC73	0
CDCA2	0
CDCA3	1
CDCA4	0
CDCA5	1
CDCA7	0
CDCA7L	1
CDCA8	0
CDCP1	18
CDCP2	0
CDH1	6
CDH10	0
CDH11	0
CDH12	36
CDH13	10
CDH15	0
CDH16	0
CDH17	7
CDH18	0
CDH19	0
CDH2	0
CDH20	3
CDH22	0
CDH23	214
CDH24	1
CDH26	0
CDH3	2
CDH4	1
CDH5	0
CDH6	7
CDH7	0
CDH8	0
CDH9	0
CDHR1	0
CDHR2	4
CDHR3	23
CDHR4	0
CDHR5	26
CDIPT	3
CDK1	0
CDK10	5
CDK11A	5
CDK11B	1
CDK12	14
CDK13	16
CDK14	0
CDK15	0
CDK16	1
CDK17	8
CDK18	0
CDK19	8
CDK2	3
CDK20	0
CDK2AP1	5
CDK2AP2	3
CDK4	30
CDK5	0
CDK5R1	3
CDK5R2	0
CDK5RAP1	0
CDK5RAP2	1
CDK5RAP3	0
CDK6	5
CDK7	7
CDK8	1
CDK9	1
CDKAL1	20
CDKL1	19
CDKL2	0
CDKL3	0
CDKL4	0
CDKL5	0
CDKN1A	1
CDKN1B	16
CDKN1C	1
CDKN2A	1
CDKN2AIP	0
CDKN2AIPNL	21
CDKN2B	16
CDKN2B-AS1	9
CDKN2C	0
CDKN2D	2
CDKN3	3
CDNF	0
CDO1	0
CDON	19
CDR1	0
CDR2	1
CDR2L	0
CDRT1	4
CDRT15	0
CDRT15L2	1
CDRT4	43
CDRT7	0
CDS1	1
CDS2	3
CDSN	0
CDT1	26
CDV3	18
CDX1	0
CDX2	0
CDX4	0
CDY1	0
CDY2A	0
CDYL	14
CDYL2	1
CEACAM1	5
CEACAM16	0
CEACAM18	0
CEACAM19	0
CEACAM20	0
CEACAM21	0
CEACAM22P	103
CEACAM3	1
CEACAM4	0
CEACAM5	24
CEACAM6	0
CEACAM7	0
CEACAM8	20
CEBPA	13
CEBPB	32
CEBPD	45
CEBPE	0
CEBPG	2
CEBPZ	52
CECR1	9
CECR2	0
CECR3	0
CECR5	0
CECR5-AS1	0
CECR6	8
CECR7	0
CEL	0
CELA1	0
CELA2A	1
CELA2B	3
CELA3A	0
CELA3B	0
CELF1	3
CELF2	3
CELF3	26
CELF4	2
CELF5	0
CELF6	0
CELP	0
CELSR1	3
CELSR2	3
CELSR3	5
CEMP1	69
CEND1	15
CENPA	0
CENPB	2
CENPBD1	55
CENPC1	8
CENPE	0
CENPF	0
CENPH	5
CENPI	0
CENPJ	1
CENPK	0
CENPL	6
CENPM	0
CENPN	49
CENPO	74
CENPP	39
CENPQ	0
CENPT	4
CENPV	20
CENPW	0
CEP104	74
CEP112	0
CEP120	3
CEP128	1
CEP135	31
CEP152	1
CEP164	2
CEP170	2
CEP170P1	0
CEP19	50
CEP192	2
CEP250	79
CEP290	14
CEP350	5
CEP44	25
CEP55	0
CEP57	17
CEP57L1	2
CEP63	12
CEP68	267
CEP70	0
CEP72	0
CEP76	2
CEP78	0
CEP85	35
CEP89	0
CEP95	7
CEP97	0
CEPT1	301
CER1	0
CERCAM	2
CERK	22
CERKL	1145
CERS2	21
CERS3	0
CERS4	12
CERS5	60
CERS6	2
CES1	0
CES1P1	0
CES1P2	0
CES2	14
CES3	71
CES4A	2
CES5A	0
CES5AP1	0
CETN1	0
CETN2	0
CETN3	0
CETN4P	0
CETP	33
CFB	27
CFC1	0
CFC1B	0
CFD	6
CFDP1	2
CFH	0
CFHR1	0
CFHR2	0
CFHR3	0
CFHR4	0
CFHR5	0
CFI	0
CFL1	4
CFL1P1	14
CFL2	0
CFLAR	468
CFLAR-AS1	367
CFP	2
CFTR	0
CGA	0
CGB	1
CGB1	0
CGB2	0
CGB5	0
CGB7	0
CGB8	0
CGGBP1	17
CGN	0
CGNL1	18
CGREF1	22
CGRRF1	0
CH25H	0
CHAC1	0
CHAC2	16
CHAD	8
CHADL	29
CHAF1A	4
CHAF1B	0
CHAT	0
CHCHD1	0
CHCHD10	0
CHCHD2	2
CHCHD3	0
CHCHD4	0
CHCHD5	0
CHCHD6	0
CHCHD7	1
CHD1	2
CHD1L	0
CHD2	30
CHD3	21
CHD4	19
CHD5	4
CHD6	95
CHD7	15
CHD8	8
CHD9	7
CHDH	6
CHEK1	35
CHEK2	0
CHERP	4
CHFR	0
CHGA	22
CHGB	0
CHI3L1	0
CHI3L2	1
CHIA	0
CHIC1	0
CHIC2	3
CHID1	3
CHIT1	0
CHKA	77
CHL1	0
CHM	18
CHML	11
CHMP1A	0
CHMP1B	50
CHMP2A	9
CHMP2B	2
CHMP4A	3
CHMP4B	6
CHMP4C	7
CHMP5	2
CHMP6	2
CHMP7	2
CHN1	0
CHN2	10
CHODL	0
CHORDC1	2
CHP2	37
CHPF	1
CHPF2	2
CHPT1	2
CHRAC1	11
CHRD	0
CHRDL1	0
CHRDL2	0
CHRFAM7A	0
CHRM1	0
CHRM2	0
CHRM3	69
CHRM4	1
CHRM5	6
CHRNA1	0
CHRNA10	0
CHRNA2	76
CHRNA3	0
CHRNA4	0
CHRNA5	49
CHRNA6	0
CHRNA7	12
CHRNA9	0
CHRNB1	90
CHRNB2	64
CHRNB3	0
CHRNB4	1
CHRND	2
CHRNE	44
CHRNG	41
CHST1	0
CHST10	0
CHST11	11
CHST12	7
CHST13	0
CHST14	0
CHST15	0
CHST2	5
CHST3	1
CHST4	1
CHST5	11
CHST6	103
CHST7	5
CHST8	0
CHST9	0
CHSY1	2
CHSY3	0
CHTF18	0
CHTF8	3
CHTOP	8
CHUK	10
CHURC1	111
CIAO1	56
CIAPIN1	0
CIB1	5
CIB2	0
CIB3	1
CIB4	0
CIC	2
CIDEA	2
CIDEB	221
CIDEC	0
CIDECP	0
CIITA	23
CILP	0
CILP2	0
CINP	0
CIR1	7
CIRBP	14
CIRH1A	0
CISD1	0
CISD2	17
CISD3	0
CISH	1
CIT	1
CITED1	0
CITED2	12
CITED4	0
CIZ1	8
CKAP2	1
CKAP2L	0
CKAP4	3
CKAP5	2
CKB	2
CKLF	1
CKM	1
CKMT1A	0
CKMT1B	0
CKMT2	29
CKS1B	9
CKS2	1
CLASP1	1
CLASP2	0
CLASRP	9
CLC	0
CLCA1	0
CLCA2	0
CLCA3P	6
CLCA4	1
CLCC1	86
CLCF1	3
CLCN1	0
CLCN2	4
CLCN3	2
CLCN4	0
CLCN5	13
CLCN6	0
CLCN7	0
CLCNKA	0
CLCNKB	0
CLDN1	0
CLDN10	1
CLDN11	8
CLDN12	0
CLDN14	0
CLDN15	2
CLDN16	18
CLDN17	0
CLDN18	6
CLDN19	23
CLDN2	5
CLDN20	24
CLDN22	14
CLDN23	0
CLDN24	1
CLDN25	0
CLDN3	1
CLDN4	2
CLDN5	0
CLDN6	0
CLDN7	4
CLDN8	0
CLDN9	0
CLDND1	0
CLDND2	1
CLEC10A	0
CLEC11A	2
CLEC12A	3
CLEC12B	0
CLEC14A	0
CLEC16A	3
CLEC17A	3
CLEC18A	0
CLEC18B	0
CLEC18C	0
CLEC1A	0
CLEC1B	68
CLEC2A	0
CLEC2B	47
CLEC2D	32
CLEC2L	0
CLEC3A	0
CLEC3B	0
CLEC4A	0
CLEC4C	0
CLEC4D	3
CLEC4E	12
CLEC4F	0
CLEC4G	0
CLEC4GP1	40
CLEC4M	0
CLEC5A	1
CLEC6A	0
CLEC7A	22
CLEC9A	1
CLECL1	2
CLGN	0
CLIC1	3
CLIC2	1
CLIC3	7
CLIC4	1
CLIC5	0
CLIC6	1
CLINT1	3
CLIP1	2
CLIP2	1
CLIP3	13
CLIP4	4
CLK1	6
CLK2	2
CLK2P	0
CLK3	25
CLK4	2
CLLU1	0
CLLU1OS	0
CLMN	36
CLMP	19
CLN3	1
CLN5	101
CLN6	0
CLN8	60
CLNK	0
CLNS1A	1
CLOCK	59
CLP1	0
CLPB	1
CLPP	4
CLPS	0
CLPTM1	7
CLPTM1L	2
CLPX	0
CLRN1	1
CLRN1-AS1	0
CLRN2	0
CLRN3	0
CLSPN	50
CLSTN1	195
CLSTN2	0
CLSTN3	1
CLTA	9
CLTB	3
CLTC	78
CLTCL1	0
CLU	13
CLUAP1	28
CLUL1	0
CLVS1	15
CLVS2	0
CLYBL	0
CMA1	1
CMAHP	0
CMAS	0
CMBL	35
CMC1	1
CMIP	1
CMKLR1	1
CMPK1	5
CMPK2	0
CMTM2	1
CMTM3	8
CMTM4	36
CMTM5	0
CMTM6	52
CMTM7	1
CMTM8	0
CMYA5	0
CNBD1	0
CNBP	19
CNDP1	1
CNDP2	0
CNFN	0
CNGA1	9
CNGA2	0
CNGA3	0
CNGA4	0
CNGB1	12
CNGB3	6
CNIH	2
CNIH2	3
CNIH3	0
CNIH4	1
CNKSR1	0
CNKSR2	3
CNKSR3	0
CNN1	0
CNN2	23
CNN3	0
CNNM1	21
CNNM2	14
CNNM3	86
CNNM4	18
CNOT1	43
CNOT10	1
CNOT2	14
CNOT3	10
CNOT4	0
CNOT6	2
CNOT6L	2
CNOT7	100
CNOT8	3
CNP	262
CNPPD1	2
CNPY1	0
CNPY2	21
CNPY3	15
CNPY4	19
CNR1	0
CNR2	2
CNRIP1	2
CNST	3
CNTD1	294
CNTD2	0
CNTFR	0
CNTLN	23
CNTN1	0
CNTN2	10
CNTN3	0
CNTN4	13
CNTN5	0
CNTN6	0
CNTNAP1	65
CNTNAP2	13
CNTNAP3	0
CNTNAP3B	0
CNTNAP4	0
CNTNAP5	0
CNTRL	59
CNTROB	1
COA5	59
COASY	1
COBL	0
COBLL1	1
COCH	58
COG1	106
COG2	1
COG3	0
COG4	2
COG5	355
COG6	4
COG7	8
COIL	26
COL10A1	108
COL11A1	0
COL11A2	0
COL12A1	0
COL13A1	0
COL14A1	0
COL15A1	0
COL16A1	1
COL17A1	31
COL18A1	32
COL19A1	2
COL1A1	0
COL1A2	0
COL20A1	0
COL21A1	0
COL22A1	0
COL23A1	2
COL24A1	0
COL25A1	0
COL27A1	0
COL28A1	4
COL2A1	0
COL3A1	0
COL4A1	0
COL4A2	1
COL4A3	9
COL4A3BP	2
COL4A4	72
COL4A5	0
COL4A6	4
COL5A1	0
COL5A2	1
COL5A3	1
COL6A1	0
COL6A2	4
COL6A3	0
COL6A4P1	0
COL6A4P2	7
COL6A5	0
COL6A6	20
COL7A1	0
COL8A1	1
COL8A2	13
COL9A1	10
COL9A2	1
COL9A3	5
COLEC10	0
COLEC11	0
COLEC12	0
COLQ	4
COMMD1	0
COMMD10	2
COMMD2	35
